total_receive,total_send,total_compute,timestamp
1682,716,1356,38338.0
1686,718,1360,38438.0
1690,720,1364,38538.0
1693,722,1366,38638.0
1697,724,1370,38738.0
1701,726,1374,38838.0
1705,728,1378,38938.0
1709,730,1382,39038.0
1713,732,1386,39138.0
1717,734,1390,39238.0
1721,736,1394,39338.0
1725,738,1398,39438.0
1729,740,1402,39538.0
1733,742,1406,39638.0
1737,744,1410,39738.0
1741,746,1414,39838.0
1746,748,1418,39938.0
1750,750,1422,40038.0
1754,752,1425,40138.0
1758,754,1429,40238.0
1762,756,1433,40338.0
1768,758,1438,40438.0
1774,760,1444,40538.0
1779,762,1449,40638.0
1785,764,1454,40738.0
1790,766,1458,40838.0
1795,768,1462,40938.0
1799,770,1464,41038.0
1804,772,1468,41138.0
1808,774,1472,41238.0
1812,776,1476,41338.0
1816,778,1480,41438.0
1821,780,1484,41538.0
1826,782,1488,41638.0
1830,784,1492,41738.0
1835,786,1496,41838.0
1840,788,1500,41938.0
1846,790,1506,42038.0
1850,792,1508,42138.0
1855,794,1512,42238.0
1860,796,1516,42338.0
1863,798,1518,42438.0
1867,800,1522,42538.0
1871,802,1524,42638.0
1876,804,1529,42738.0
1880,806,1533,42838.0
1884,808,1537,42938.0
1888,810,1541,43038.0
1892,812,1545,43138.0
1896,814,1549,43238.0
1900,816,1553,43338.0
1904,818,1557,43438.0
1908,820,1561,43538.0
1912,822,1565,43638.0
1917,824,1569,43738.0
1921,826,1573,43838.0
1926,828,1577,43938.0
1930,830,1579,44038.0
1935,832,1583,44138.0
1941,834,1589,44238.0
1945,836,1593,44338.0
1950,838,1597,44438.0
1954,840,1601,44538.0
1960,842,1606,44638.0
1966,844,1612,44738.0
1970,846,1616,44838.0
1975,848,1620,44938.0
1981,850,1626,45038.0
1985,852,1630,45138.0
1991,854,1634,45238.0
1995,856,1638,45338.0
2000,858,1642,45438.0
2005,860,1646,45538.0
2010,862,1650,45638.0
2014,864,1654,45738.0
2020,866,1659,45838.0
2026,868,1665,45938.0
2032,870,1671,46038.0
2036,872,1675,46138.0
2041,874,1678,46238.0
2046,876,1683,46338.0
2051,878,1686,46438.0
2055,880,1689,46538.0
2060,882,1693,46638.0
2066,884,1698,46738.0
2072,886,1704,46838.0
2078,888,1710,46938.0
2083,890,1714,47038.0
2087,892,1716,47138.0
2093,894,1722,47238.0
2096,896,1725,47338.0
2100,898,1727,47438.0
2104,900,1731,47538.0
2109,902,1734,47638.0
2115,904,1739,47738.0
2119,906,1742,47838.0
2123,908,1745,47938.0
2128,910,1749,48038.0
2134,912,1754,48138.0
2139,914,1758,48238.0
2144,916,1762,48338.0
2149,918,1767,48438.0
2153,920,1769,48538.0
2157,922,1772,48638.0
2163,924,1777,48738.0
2168,926,1781,48838.0
2169,928,1781,48938.0
2175,930,1785,49038.0
2180,932,1789,49138.0
2186,934,1795,49238.0
2191,936,1799,49338.0
2196,938,1803,49438.0
2201,940,1807,49538.0
2207,942,1813,49638.0
2212,944,1818,49738.0
2217,946,1822,49838.0
2223,948,1828,49938.0
2227,950,1830,50038.0
2231,952,1834,50138.0
2236,954,1836,50238.0
2242,956,1842,50338.0
2247,958,1846,50438.0
2252,960,1851,50538.0
2258,962,1856,50638.0
2261,964,1858,50738.0
2267,966,1863,50838.0
2272,968,1868,50938.0
2278,970,1873,51038.0
2283,972,1878,51138.0
2288,974,1881,51238.0
2294,976,1887,51338.0
2299,978,1892,51438.0
2304,980,1896,51538.0
2309,982,1901,51638.0
2315,984,1906,51738.0
2319,986,1910,51838.0
2323,988,1910,51938.0
2328,990,1914,52038.0
2334,992,1919,52138.0
2338,994,1922,52238.0
2344,996,1927,52338.0
2350,998,1933,52438.0
2355,1000,1937,52538.0
2361,1002,1943,52638.0
2366,1004,1947,52738.0
2371,1006,1951,52838.0
2377,1008,1957,52938.0
2383,1010,1963,53038.0
2389,1012,1969,53138.0
2393,1014,1972,53238.0
2398,1016,1976,53338.0
2404,1018,1981,53438.0
2410,1020,1987,53538.0
2415,1022,1992,53638.0
2419,1024,1996,53738.0
2425,1026,2001,53838.0
2430,1028,2006,53938.0
2435,1030,2010,54038.0
2439,1032,2012,54138.0
2444,1034,2014,54238.0
2450,1036,2020,54338.0
2454,1038,2024,54438.0
2459,1040,2028,54538.0
2464,1042,2032,54638.0
2468,1044,2034,54738.0
2472,1046,2036,54838.0
2477,1048,2040,54938.0
2482,1050,2044,55038.0
2488,1052,2050,55138.0
2492,1054,2054,55238.0
2496,1056,2058,55338.0
2500,1058,2060,55438.0
2503,1060,2062,55538.0
2507,1062,2065,55638.0
2511,1064,2067,55738.0
2516,1066,2071,55838.0
2522,1068,2077,55938.0
2528,1070,2083,56038.0
2532,1072,2086,56138.0
2536,1074,2089,56238.0
2542,1076,2094,56338.0
2547,1078,2099,56438.0
2553,1080,2104,56538.0
2559,1082,2110,56638.0
2562,1084,2112,56738.0
2567,1086,2116,56838.0
2572,1088,2120,56938.0
2578,1090,2126,57038.0
2584,1092,2132,57138.0
2589,1094,2137,57238.0
2595,1096,2142,57338.0
2601,1098,2148,57438.0
2606,1100,2152,57538.0
2611,1102,2156,57638.0
2616,1104,2161,57738.0
2620,1106,2163,57838.0
2625,1108,2167,57938.0
2629,1110,2170,58038.0
2634,1112,2174,58138.0
2639,1114,2179,58238.0
2644,1116,2183,58338.0
2649,1118,2187,58438.0
2654,1120,2192,58538.0
2659,1122,2196,58638.0
2664,1124,2201,58738.0
2668,1126,2204,58838.0
2673,1128,2208,58938.0
2678,1130,2212,59038.0
2683,1132,2216,59138.0
2687,1134,2220,59238.0
2692,1136,2223,59338.0
2697,1138,2228,59438.0
2702,1140,2232,59538.0
2708,1142,2238,59638.0
2713,1144,2243,59738.0
2719,1146,2248,59838.0
2721,1148,2250,59938.0
2726,1150,2252,60038.0
2731,1152,2256,60138.0
2736,1154,2261,60238.0
2742,1156,2266,60338.0
2748,1158,2272,60438.0
2753,1160,2276,60538.0
2757,1162,2280,60638.0
2763,1164,2285,60738.0
2769,1166,2291,60838.0
2774,1168,2296,60938.0
2778,1170,2300,61038.0
2784,1172,2305,61138.0
2790,1174,2311,61238.0
2794,1176,2315,61338.0
2800,1178,2319,61438.0
2805,1180,2323,61538.0
2811,1182,2329,61638.0
2817,1184,2335,61738.0
2822,1186,2340,61838.0
2828,1188,2345,61938.0
2833,1190,2350,62038.0
2838,1192,2354,62138.0
2842,1194,2357,62238.0
2848,1196,2361,62338.0
2852,1198,2364,62438.0
2857,1200,2366,62538.0
2861,1202,2370,62638.0
2865,1204,2373,62738.0
2871,1206,2378,62838.0
2877,1208,2384,62938.0
2882,1210,2389,63038.0
2887,1212,2393,63138.0
2892,1214,2397,63238.0
2896,1216,2401,63338.0
2899,1218,2403,63438.0
2904,1220,2407,63538.0
2910,1222,2412,63638.0
2915,1224,2416,63738.0
2920,1226,2421,63838.0
2924,1228,2425,63938.0
2929,1230,2429,64038.0
2934,1232,2433,64138.0
2940,1234,2439,64238.0
2944,1236,2443,64338.0
2949,1238,2446,64438.0
2954,1240,2450,64538.0
2959,1242,2454,64638.0
2964,1244,2458,64738.0
2969,1246,2462,64838.0
2975,1248,2468,64938.0
2980,1250,2472,65038.0
2984,1252,2476,65138.0
2989,1254,2480,65238.0
2992,1256,2483,65338.0
2997,1258,2485,65438.0
3002,1260,2489,65538.0
3008,1262,2495,65638.0
3012,1264,2499,65738.0
3017,1266,2503,65838.0
3021,1268,2506,65938.0
3025,1270,2509,66038.0
3031,1272,2514,66138.0
3037,1274,2520,66238.0
3043,1276,2526,66338.0
3049,1278,2532,66438.0
3053,1280,2536,66538.0
3059,1282,2540,66638.0
3064,1284,2544,66738.0
3068,1286,2546,66838.0
3074,1288,2552,66938.0
3079,1290,2557,67038.0
3085,1292,2562,67138.0
3091,1294,2568,67238.0
3096,1296,2573,67338.0
3102,1298,2578,67438.0
3108,1300,2584,67538.0
3113,1302,2588,67638.0
3119,1304,2594,67738.0
3124,1306,2598,67838.0
3130,1308,2604,67938.0
3134,1310,2608,68038.0
3140,1312,2613,68138.0
3144,1314,2615,68238.0
3149,1316,2620,68338.0
3154,1318,2624,68438.0
3159,1320,2629,68538.0
3164,1322,2632,68638.0
3169,1324,2636,68738.0
3174,1326,2640,68838.0
3178,1328,2644,68938.0
3183,1330,2648,69038.0
3189,1332,2650,69138.0
3194,1334,2654,69238.0
3200,1336,2660,69338.0
3205,1338,2664,69438.0
3210,1340,2669,69538.0
3214,1342,2672,69638.0
3220,1344,2677,69738.0
3225,1346,2682,69838.0
3230,1348,2685,69938.0
3234,1350,2689,70038.0
3239,1352,2692,70138.0
3244,1354,2697,70238.0
3248,1356,2699,70338.0
3254,1358,2702,70438.0
3259,1360,2707,70538.0
3264,1362,2711,70638.0
3270,1364,2716,70738.0
3276,1366,2722,70838.0
3282,1368,2728,70938.0
3287,1370,2732,71038.0
3293,1372,2738,71138.0
3298,1374,2742,71238.0
3303,1376,2747,71338.0
3307,1378,2749,71438.0
3313,1380,2754,71538.0
3319,1382,2760,71638.0
3324,1384,2765,71738.0
3328,1386,2768,71838.0
3333,1388,2771,71938.0
3339,1390,2777,72038.0
3345,1392,2783,72138.0
3351,1394,2789,72238.0
3357,1396,2795,72338.0
3362,1398,2800,72438.0
3366,1400,2802,72538.0
3372,1402,2807,72638.0
3378,1404,2813,72738.0
3381,1406,2815,72838.0
3386,1408,2819,72938.0
3391,1410,2823,73038.0
3396,1412,2827,73138.0
3401,1414,2831,73238.0
3405,1416,2834,73338.0
3410,1418,2838,73438.0
3416,1420,2843,73538.0
3421,1422,2848,73638.0
3426,1424,2851,73738.0
3430,1426,2855,73838.0
3436,1428,2860,73938.0
3442,1430,2866,74038.0
3447,1432,2870,74138.0
3450,1434,2871,74238.0
3455,1436,2874,74338.0
3461,1438,2880,74438.0
3466,1440,2885,74538.0
3472,1442,2890,74638.0
3478,1444,2896,74738.0
3484,1446,2902,74838.0
3488,1448,2906,74938.0
3494,1450,2911,75038.0
3498,1452,2915,75138.0
3502,1454,2918,75238.0
3506,1456,2921,75338.0
3512,1458,2925,75438.0
3516,1460,2929,75538.0
3522,1462,2934,75638.0
3527,1464,2939,75738.0
3533,1466,2944,75838.0
3538,1468,2949,75938.0
3544,1470,2954,76038.0
3549,1472,2958,76138.0
3554,1474,2962,76238.0
3558,1476,2964,76338.0
3564,1478,2970,76438.0
3570,1480,2976,76538.0
3575,1482,2980,76638.0
3581,1484,2986,76738.0
3587,1486,2992,76838.0
3592,1488,2997,76938.0
3597,1490,3001,77038.0
3602,1492,3006,77138.0
3606,1494,3010,77238.0
3610,1496,3013,77338.0
3616,1498,3018,77438.0
3620,1500,3021,77538.0
3626,1502,3026,77638.0
3631,1504,3030,77738.0
3636,1506,3034,77838.0
3640,1508,3036,77938.0
3646,1510,3042,78038.0
3652,1512,3048,78138.0
3656,1514,3051,78238.0
3661,1516,3055,78338.0
3666,1518,3059,78438.0
3671,1520,3063,78538.0
3676,1522,3067,78638.0
3681,1524,3071,78738.0
3686,1526,3073,78838.0
3690,1528,3077,78938.0
3695,1530,3081,79038.0
3700,1532,3085,79138.0
3706,1534,3091,79238.0
3711,1536,3096,79338.0
3715,1538,3098,79438.0
3721,1540,3104,79538.0
3726,1542,3108,79638.0
3732,1544,3114,79738.0
3737,1546,3118,79838.0
3743,1548,3124,79938.0
3748,1550,3129,80038.0
3753,1552,3132,80138.0
3758,1554,3136,80238.0
3764,1556,3142,80338.0
3769,1558,3147,80438.0
3774,1560,3151,80538.0
3779,1562,3155,80638.0
3785,1564,3160,80738.0
3790,1566,3165,80838.0
3795,1568,3169,80938.0
3800,1570,3173,81038.0
3805,1572,3177,81138.0
3811,1574,3182,81238.0
3816,1576,3186,81338.0
3821,1578,3191,81438.0
3826,1580,3195,81538.0
3832,1582,3200,81638.0
3837,1584,3204,81738.0
3843,1586,3210,81838.0
3849,1588,3216,81938.0
3854,1590,3220,82038.0
3857,1592,3222,82138.0
3862,1594,3225,82238.0
3868,1596,3230,82338.0
3874,1598,3236,82438.0
3879,1600,3241,82538.0
3885,1602,3246,82638.0
3891,1604,3252,82738.0
3897,1606,3258,82838.0
3902,1608,3263,82938.0
3907,1610,3266,83038.0
3913,1612,3272,83138.0
3919,1614,3278,83238.0
3923,1616,3281,83338.0
3929,1618,3286,83438.0
3935,1620,3292,83538.0
3940,1622,3297,83638.0
3946,1624,3302,83738.0
3952,1626,3308,83838.0
3956,1628,3312,83938.0
3959,1630,3313,84038.0
3965,1632,3318,84138.0
3969,1634,3322,84238.0
3974,1636,3325,84338.0
3980,1638,3330,84438.0
3984,1640,3334,84538.0
3989,1642,3338,84638.0
3994,1644,3342,84738.0
4000,1646,3347,84838.0
4005,1648,3352,84938.0
4010,1650,3356,85038.0
4014,1652,3360,85138.0
4020,1654,3364,85238.0
4025,1656,3369,85338.0
4030,1658,3373,85438.0
4036,1660,3378,85538.0
4042,1662,3384,85638.0
4048,1664,3390,85738.0
4052,1666,3394,85838.0
4056,1668,3398,85938.0
4061,1670,3401,86038.0
4065,1672,3404,86138.0
4070,1674,3408,86238.0
4074,1676,3411,86338.0
4080,1678,3416,86438.0
4085,1680,3420,86538.0
4091,1682,3426,86638.0
4095,1684,3430,86738.0
4099,1686,3432,86838.0
4104,1688,3436,86938.0
4109,1690,3439,87038.0
4113,1692,3441,87138.0
4119,1694,3447,87238.0
4124,1696,3451,87338.0
4130,1698,3457,87438.0
4136,1700,3463,87538.0
4141,1702,3467,87638.0
4147,1704,3473,87738.0
4153,1706,3479,87838.0
4158,1708,3484,87938.0
4163,1710,3488,88038.0
4167,1712,3490,88138.0
4172,1714,3494,88238.0
4177,1716,3498,88338.0
4183,1718,3504,88438.0
4187,1720,3506,88538.0
4193,1722,3512,88638.0
4198,1724,3517,88738.0
4203,1726,3520,88838.0
4207,1728,3523,88938.0
4210,1730,3525,89038.0
4216,1732,3529,89138.0
4221,1734,3534,89238.0
4227,1736,3539,89338.0
4231,1738,3541,89438.0
4235,1740,3545,89538.0
4241,1742,3550,89638.0
4247,1744,3556,89738.0
4250,1746,3559,89838.0
4256,1748,3563,89938.0
4261,1750,3567,90038.0
4267,1752,3573,90138.0
4272,1754,3578,90238.0
4277,1756,3582,90338.0
4283,1758,3588,90438.0
4287,1760,3592,90538.0
4293,1762,3597,90638.0
4298,1764,3602,90738.0
4303,1766,3605,90838.0
4308,1768,3610,90938.0
4313,1770,3614,91038.0
4319,1772,3619,91138.0
4323,1774,3623,91238.0
4328,1776,3627,91338.0
4334,1778,3633,91438.0
4340,1780,3639,91538.0
4345,1782,3643,91638.0
4350,1784,3648,91738.0
4356,1786,3653,91838.0
4361,1788,3655,91938.0
4365,1790,3659,92038.0
4370,1792,3663,92138.0
4375,1794,3666,92238.0
4381,1796,3672,92338.0
4386,1798,3676,92438.0
4392,1800,3682,92538.0
4397,1802,3686,92638.0
4401,1804,3688,92738.0
4405,1806,3691,92838.0
4411,1808,3696,92938.0
4416,1810,3701,93038.0
4420,1812,3703,93138.0
4423,1814,3705,93238.0
4429,1816,3710,93338.0
4434,1818,3715,93438.0
4439,1820,3719,93538.0
4444,1822,3723,93638.0
4448,1824,3727,93738.0
4453,1826,3731,93838.0
4459,1828,3737,93938.0
4463,1830,3740,94038.0
4467,1832,3743,94138.0
4472,1834,3747,94238.0
4477,1836,3751,94338.0
4483,1838,3756,94438.0
4488,1840,3760,94538.0
4493,1842,3764,94638.0
4499,1844,3770,94738.0
4504,1846,3775,94838.0
4509,1848,3779,94938.0
4514,1850,3784,95038.0
4518,1852,3787,95138.0
4522,1854,3790,95238.0
4526,1856,3791,95338.0
4530,1858,3793,95438.0
4535,1860,3797,95538.0
4541,1862,3803,95638.0
4545,1864,3807,95738.0
4551,1866,3811,95838.0
4555,1868,3815,95938.0
4561,1870,3819,96038.0
4567,1872,3825,96138.0
4573,1874,3831,96238.0
4577,1876,3834,96338.0
4583,1878,3839,96438.0
4589,1880,3845,96538.0
4595,1882,3851,96638.0
4601,1884,3857,96738.0
4607,1886,3863,96838.0
4612,1888,3867,96938.0
4615,1890,3867,97038.0
4621,1892,3873,97138.0
4627,1894,3879,97238.0
4633,1896,3885,97338.0
4638,1898,3890,97438.0
4642,1900,3894,97538.0
4647,1902,3898,97638.0
4652,1904,3902,97738.0
4655,1906,3905,97838.0
4661,1908,3909,97938.0
4663,1910,3911,98038.0
4668,1912,3913,98138.0
4673,1914,3918,98238.0
4678,1916,3921,98338.0
4683,1918,3926,98438.0
4687,1920,3929,98538.0
4692,1922,3932,98638.0
4697,1924,3937,98738.0
4703,1926,3942,98838.0
4707,1928,3945,98938.0
4712,1930,3948,99038.0
4716,1932,3950,99138.0
4722,1934,3956,99238.0
4728,1936,3962,99338.0
4732,1938,3964,99438.0
4738,1940,3969,99538.0
4742,1942,3973,99638.0
4747,1944,3977,99738.0
4753,1946,3982,99838.0
4757,1948,3986,99938.0
4762,1950,3989,100038.0
4767,1952,3994,100138.0
4771,1954,3997,100238.0
4776,1956,3999,100338.0
4781,1958,4004,100438.0
4785,1960,4007,100538.0
4790,1962,4010,100638.0
4796,1964,4016,100738.0
4802,1966,4022,100838.0
4804,1968,4024,100938.0
4810,1970,4027,101038.0
4814,1972,4030,101138.0
4819,1974,4034,101238.0
4825,1976,4039,101338.0
4831,1978,4045,101438.0
4835,1980,4047,101538.0
4841,1982,4053,101638.0
4846,1984,4058,101738.0
4851,1986,4062,101838.0
4856,1988,4066,101938.0
4861,1990,4070,102038.0
4865,1992,4073,102138.0
4869,1994,4076,102238.0
4873,1996,4079,102338.0
4878,1998,4082,102438.0
4881,2000,4084,102538.0
4886,2002,4087,102638.0
4889,2004,4090,102738.0
4894,2006,4093,102838.0
4898,2008,4096,102938.0
4904,2010,4100,103038.0
4909,2012,4105,103138.0
4914,2014,4109,103238.0
4919,2016,4114,103338.0
4925,2018,4119,103438.0
4930,2020,4122,103538.0
4936,2022,4126,103638.0
4942,2024,4132,103738.0
4947,2026,4137,103838.0
4953,2028,4142,103938.0
4959,2030,4148,104038.0
4963,2032,4152,104138.0
4967,2034,4155,104238.0
4972,2036,4159,104338.0
4977,2038,4163,104438.0
4981,2040,4167,104538.0
4986,2042,4172,104638.0
4991,2044,4175,104738.0
4997,2046,4181,104838.0
5003,2048,4187,104938.0
5008,2050,4191,105038.0
5012,2052,4195,105138.0
5017,2054,4199,105238.0
5022,2056,4203,105338.0
5027,2058,4206,105438.0
5033,2060,4212,105538.0
5038,2062,4214,105638.0
5043,2064,4219,105738.0
5048,2066,4223,105838.0
5054,2068,4229,105938.0
5059,2070,4231,106038.0
5064,2072,4235,106138.0
5070,2074,4241,106238.0
5074,2076,4244,106338.0
5080,2078,4249,106438.0
5086,2080,4255,106538.0
5092,2082,4261,106638.0
5096,2084,4265,106738.0
5100,2086,4269,106838.0
5105,2088,4271,106938.0
5109,2090,4274,107038.0
5115,2092,4278,107138.0
5119,2094,4282,107238.0
5124,2096,4286,107338.0
5129,2098,4290,107438.0
5134,2100,4294,107538.0
5140,2102,4300,107638.0
5146,2104,4306,107738.0
5151,2106,4310,107838.0
5157,2108,4316,107938.0
5162,2110,4320,108038.0
5167,2112,4324,108138.0
5172,2114,4329,108238.0
5176,2116,4332,108338.0
5181,2118,4335,108438.0
5185,2120,4337,108538.0
5189,2122,4341,108638.0
5195,2124,4345,108738.0
5200,2126,4349,108838.0
5206,2128,4355,108938.0
5212,2130,4361,109038.0
5217,2132,4365,109138.0
5222,2134,4370,109238.0
5228,2136,4375,109338.0
5233,2138,4380,109438.0
5239,2140,4385,109538.0
5244,2142,4389,109638.0
5249,2144,4393,109738.0
5254,2146,4398,109838.0
5258,2148,4400,109938.0
5263,2150,4405,110038.0
5269,2152,4410,110138.0
5275,2154,4416,110238.0
5281,2156,4422,110338.0
5287,2158,4428,110438.0
5291,2160,4431,110538.0
5297,2162,4436,110638.0
5300,2164,4439,110738.0
5305,2166,4442,110838.0
5309,2168,4444,110938.0
5314,2170,4449,111038.0
5319,2172,4453,111138.0
5325,2174,4458,111238.0
5330,2176,4462,111338.0
5335,2178,4467,111438.0
5338,2180,4469,111538.0
5343,2182,4473,111638.0
5349,2184,4479,111738.0
5355,2186,4485,111838.0
5361,2188,4491,111938.0
5365,2190,4495,112038.0
5370,2192,4498,112138.0
5374,2194,4500,112238.0
5378,2196,4502,112338.0
5384,2198,4508,112438.0
5389,2200,4513,112538.0
