receive_from_2,receive_from_3,receive_from_4,receive_from_5,compute_from_2,compute_from_3,compute_from_4,compute_from_5,total_receive,total_send,total_compute,timestamp
181,106,60,0,71,41,9,0,536,94,159,16649.0
182,107,60,0,72,41,9,0,541,95,161,16749.0
184,108,61,0,72,41,9,0,548,96,161,16849.0
186,109,62,0,73,41,9,0,556,96,163,16949.0
187,110,63,0,73,42,9,0,562,97,165,17049.0
189,111,64,0,74,42,9,0,569,98,166,17149.0
191,113,65,0,75,42,9,0,578,98,168,17249.0
192,114,65,0,75,43,9,0,583,99,169,17349.0
194,115,66,0,75,43,9,0,590,100,169,17449.0
196,116,67,0,76,43,9,0,598,100,171,17549.0
197,117,68,0,76,43,9,0,604,101,172,17649.0
199,118,69,0,77,44,9,0,611,102,174,17749.0
201,119,70,0,78,44,9,0,619,102,176,17849.0
202,120,70,0,79,44,9,0,624,103,178,17949.0
204,121,71,0,79,45,9,0,631,104,179,18049.0
206,123,72,0,80,45,9,0,639,104,181,18149.0
207,124,73,0,81,45,9,0,645,105,183,18249.0
209,125,74,0,81,45,9,0,652,106,183,18349.0
211,126,75,0,82,46,9,0,660,106,186,18449.0
212,127,75,0,83,46,9,0,665,107,188,18549.0
214,128,76,0,83,46,9,0,672,108,188,18649.0
216,129,77,0,84,46,9,0,680,108,190,18749.0
217,130,78,0,84,47,9,0,686,109,192,18849.0
219,132,79,0,85,47,9,0,694,110,193,18949.0
221,133,80,0,86,47,9,0,702,110,195,19049.0
222,134,80,0,87,48,9,0,707,111,198,19149.0
224,135,81,0,87,48,9,0,714,112,198,19249.0
226,136,82,0,88,48,9,0,722,112,200,19349.0
227,137,83,0,88,48,9,0,728,113,201,19449.0
229,138,84,0,89,49,9,0,735,114,203,19549.0
231,139,85,0,90,49,9,0,743,114,205,19649.0
232,140,85,0,91,49,9,0,748,115,207,19749.0
234,141,86,0,91,49,9,0,755,116,207,19849.0
236,143,87,0,92,50,9,0,764,116,210,19949.0
237,144,88,0,93,50,9,0,770,117,212,20049.0
239,145,89,0,93,50,9,0,777,118,212,20149.0
241,146,90,0,94,51,9,0,785,118,215,20249.0
242,147,90,0,95,51,9,0,790,119,217,20349.0
244,148,91,0,95,51,9,0,797,120,217,20449.0
246,149,92,0,96,51,9,0,805,120,219,20549.0
247,150,93,0,96,52,9,0,811,121,221,20649.0
249,152,94,0,97,52,9,0,819,122,222,20749.0
250,153,95,0,98,52,9,0,826,122,224,20849.0
251,154,95,0,98,53,9,0,831,123,226,20949.0
253,155,96,0,98,53,9,0,838,124,226,21049.0
255,156,97,0,99,53,9,0,846,124,228,21149.0
256,157,98,0,99,53,9,0,852,125,229,21249.0
258,158,99,0,100,54,9,0,859,126,231,21349.0
260,159,99,0,101,54,9,0,866,126,233,21449.0
