receive_from_2,receive_from_3,receive_from_4,receive_from_5,compute_from_2,compute_from_3,compute_from_4,compute_from_5,total_receive,total_send,total_compute,timestamp
128,68,28,0,43,32,19,0,410,61,128,11620.0
130,69,28,0,43,33,19,0,416,61,129,11720.0
131,71,28,0,44,34,19,0,422,62,132,11820.0
133,72,29,0,45,35,19,0,430,63,135,11920.0
135,73,30,0,45,35,20,0,437,63,136,12020.0
136,73,31,0,46,35,21,0,442,64,139,12120.0
138,74,32,0,47,35,22,0,450,65,142,12220.0
140,75,32,0,47,36,22,0,456,65,143,12320.0
141,76,33,0,48,37,22,0,462,66,146,12420.0
143,76,34,0,49,37,23,0,469,67,149,12520.0
145,77,35,0,49,37,24,0,476,67,150,12620.0
146,79,36,0,50,38,25,0,483,68,154,12720.0
148,79,37,0,51,38,26,0,490,69,157,12820.0
150,80,37,0,51,38,26,0,496,69,157,12920.0
151,81,38,0,52,39,26,0,502,70,160,13020.0
153,82,39,0,53,39,27,0,510,71,163,13120.0
155,82,40,0,53,39,28,0,516,71,164,13220.0
156,83,41,0,54,40,29,0,522,72,168,13320.0
157,84,42,0,54,40,30,0,528,73,170,13420.0
159,85,42,0,54,41,30,0,534,73,171,13520.0
160,86,43,0,55,41,30,0,540,74,173,13620.0
162,87,44,0,56,42,31,0,548,75,177,13720.0
164,88,45,0,56,42,32,0,555,75,178,13820.0
165,88,46,0,57,42,33,0,560,76,181,13920.0
167,89,47,0,58,42,34,0,568,77,184,14020.0
169,90,47,0,58,43,34,0,574,77,185,14120.0
170,91,48,0,59,44,34,0,580,78,188,14220.0
172,91,49,0,60,44,35,0,587,79,191,14320.0
174,92,50,0,60,44,36,0,594,79,192,14420.0
175,94,51,0,61,45,37,0,601,80,196,14520.0
177,94,52,0,62,45,38,0,608,81,199,14620.0
179,95,52,0,62,45,38,0,614,81,199,14720.0
180,96,53,0,63,46,38,0,620,82,202,14820.0
182,97,54,0,64,46,39,0,628,83,205,14920.0
183,97,55,0,64,46,40,0,633,83,206,15020.0
184,98,56,0,65,47,41,0,639,84,210,15120.0
186,99,57,0,66,47,42,0,647,85,213,15220.0
188,100,57,0,66,48,42,0,653,85,214,15320.0
189,101,58,0,67,48,42,0,659,86,216,15420.0
191,102,59,0,68,49,43,0,667,87,220,15520.0
193,103,60,0,68,49,44,0,674,87,221,15620.0
194,103,61,0,69,49,45,0,679,88,224,15720.0
196,104,62,0,70,49,46,0,687,89,227,15820.0
198,105,62,0,70,50,46,0,693,89,228,15920.0
199,106,63,0,71,51,46,0,699,90,231,16020.0
201,106,64,0,72,51,47,0,706,91,234,16120.0
203,107,65,0,72,51,48,0,713,91,235,16220.0
204,109,66,0,73,52,49,0,720,92,239,16320.0
206,109,67,0,74,52,50,0,727,93,242,16420.0
208,110,67,0,74,52,50,0,733,93,242,16520.0
209,111,68,0,75,53,50,0,739,94,245,16620.0
211,112,69,0,76,53,51,0,747,95,248,16720.0
213,113,69,0,76,54,51,0,753,95,249,16820.0
214,114,70,0,77,55,51,0,759,96,252,16920.0
216,115,71,0,78,55,52,0,767,97,255,17020.0
218,116,71,0,78,56,52,0,772,97,256,17120.0
219,117,72,0,79,56,52,0,778,98,258,17220.0
221,118,73,0,80,57,53,0,786,99,262,17320.0
223,119,74,0,80,57,54,0,793,99,263,17420.0
224,119,75,0,81,57,55,0,798,100,266,17520.0
226,120,76,0,82,57,56,0,806,101,269,17620.0
228,121,76,0,82,58,56,0,812,101,270,17720.0
229,122,77,0,83,59,56,0,818,102,273,17820.0
231,122,78,0,84,59,57,0,825,103,276,17920.0
233,123,79,0,84,59,58,0,832,103,277,18020.0
234,125,80,0,85,60,59,0,838,104,281,18120.0
236,125,81,0,86,60,60,0,845,105,284,18220.0
238,126,81,0,86,60,60,0,851,105,284,18320.0
239,127,82,0,87,61,60,0,857,106,287,18420.0
241,128,83,0,88,61,61,0,865,107,290,18520.0
243,128,84,0,88,61,62,0,871,107,291,18620.0
244,129,85,0,89,62,63,0,877,108,295,18720.0
246,130,86,0,90,62,64,0,885,109,298,18820.0
248,131,86,0,90,63,64,0,891,109,299,18920.0
249,132,87,0,91,63,64,0,897,110,301,19020.0
251,133,88,0,92,64,65,0,905,111,305,19120.0
253,134,89,0,92,64,66,0,912,111,306,19220.0
254,134,90,0,93,64,67,0,917,112,309,19320.0
256,135,91,0,94,64,68,0,925,113,312,19420.0
258,136,91,0,94,65,68,0,931,113,313,19520.0
259,137,92,0,95,66,68,0,937,114,316,19620.0
261,137,93,0,96,66,69,0,944,115,319,19720.0
263,138,94,0,96,66,70,0,951,115,320,19820.0
264,140,95,0,97,67,71,0,958,116,324,19920.0
266,140,96,0,98,67,72,0,965,117,327,20020.0
268,141,96,0,98,67,72,0,971,117,327,20120.0
