total_receive,total_send,total_compute,timestamp
8285,1930,7334,99030.0
8294,1932,7342,99130.0
8303,1934,7350,99230.0
8313,1936,7359,99330.0
8317,1938,7363,99430.0
8323,1940,7366,99530.0
8330,1942,7369,99630.0
8336,1944,7375,99730.0
8345,1946,7380,99830.0
8355,1948,7389,99930.0
8362,1950,7396,100030.0
8368,1952,7397,100130.0
8378,1954,7407,100230.0
8388,1956,7416,100330.0
8398,1958,7426,100430.0
8408,1960,7436,100530.0
8417,1962,7445,100630.0
8427,1964,7452,100730.0
8433,1966,7457,100830.0
8443,1968,7464,100930.0
8452,1970,7473,101030.0
8462,1972,7482,101130.0
8468,1974,7487,101230.0
8476,1976,7492,101330.0
8486,1978,7500,101430.0
8494,1980,7506,101530.0
8504,1982,7516,101630.0
8514,1984,7526,101730.0
8524,1986,7536,101830.0
8533,1988,7545,101930.0
8540,1990,7549,102030.0
8549,1992,7557,102130.0
8558,1994,7565,102230.0
8567,1996,7573,102330.0
8575,1998,7579,102430.0
8584,2000,7588,102530.0
8592,2002,7595,102630.0
8602,2004,7603,102730.0
8612,2006,7613,102830.0
8621,2008,7621,102930.0
8630,2010,7630,103030.0
8640,2012,7639,103130.0
8646,2014,7641,103230.0
8653,2016,7647,103330.0
8663,2018,7655,103430.0
8670,2020,7658,103530.0
8678,2022,7661,103630.0
8686,2024,7668,103730.0
8695,2026,7671,103830.0
8702,2028,7678,103930.0
8710,2030,7685,104030.0
8719,2032,7692,104130.0
8727,2034,7698,104230.0
8736,2036,7706,104330.0
8742,2038,7710,104430.0
8747,2040,7715,104530.0
8754,2042,7718,104630.0
8762,2044,7723,104730.0
8771,2046,7731,104830.0
8779,2048,7737,104930.0
8789,2050,7747,105030.0
8796,2052,7754,105130.0
8804,2054,7760,105230.0
8812,2056,7766,105330.0
8820,2058,7772,105430.0
8826,2060,7777,105530.0
8836,2062,7785,105630.0
8844,2064,7793,105730.0
8852,2066,7800,105830.0
8860,2068,7808,105930.0
8868,2070,7814,106030.0
8876,2072,7822,106130.0
8884,2074,7830,106230.0
8891,2076,7836,106330.0
8897,2078,7839,106430.0
8903,2080,7844,106530.0
8909,2082,7848,106630.0
8916,2084,7854,106730.0
8924,2086,7860,106830.0
8933,2088,7869,106930.0
8942,2090,7878,107030.0
8948,2092,7883,107130.0
8953,2094,7887,107230.0
8959,2096,7892,107330.0
8966,2098,7898,107430.0
8972,2100,7902,107530.0
8977,2102,7906,107630.0
8984,2104,7910,107730.0
8991,2106,7915,107830.0
8998,2108,7918,107930.0
9007,2110,7925,108030.0
9015,2112,7933,108130.0
9023,2114,7941,108230.0
9031,2116,7948,108330.0
9038,2118,7954,108430.0
9046,2120,7959,108530.0
9055,2122,7967,108630.0
9063,2124,7975,108730.0
9070,2126,7979,108830.0
9077,2128,7984,108930.0
9087,2130,7993,109030.0
9093,2132,7997,109130.0
9099,2134,8003,109230.0
9107,2136,8009,109330.0
9113,2138,8014,109430.0
9121,2140,8020,109530.0
9128,2142,8027,109630.0
9134,2144,8033,109730.0
9141,2146,8039,109830.0
9148,2148,8046,109930.0
9156,2150,8051,110030.0
9162,2152,8055,110130.0
9168,2154,8059,110230.0
9175,2156,8065,110330.0
9183,2158,8072,110430.0
9191,2160,8080,110530.0
9197,2162,8085,110630.0
9205,2164,8092,110730.0
9212,2166,8098,110830.0
9220,2168,8106,110930.0
9227,2170,8112,111030.0
9233,2172,8117,111130.0
9239,2174,8120,111230.0
9247,2176,8128,111330.0
9254,2178,8135,111430.0
9260,2180,8140,111530.0
9267,2182,8145,111630.0
9273,2184,8150,111730.0
9281,2186,8157,111830.0
9288,2188,8163,111930.0
9295,2190,8170,112030.0
9302,2192,8175,112130.0
9308,2194,8179,112230.0
9315,2196,8185,112330.0
9323,2198,8191,112430.0
9330,2200,8198,112530.0
9336,2202,8202,112630.0
9343,2204,8208,112730.0
9350,2206,8213,112830.0
9358,2208,8221,112930.0
9364,2210,8225,113030.0
9372,2212,8233,113130.0
9379,2214,8240,113230.0
9385,2216,8246,113330.0
9391,2218,8250,113430.0
9397,2220,8254,113530.0
9405,2222,8261,113630.0
9413,2224,8269,113730.0
9421,2226,8277,113830.0
9429,2228,8285,113930.0
9436,2230,8292,114030.0
9444,2232,8298,114130.0
9451,2234,8305,114230.0
9459,2236,8312,114330.0
9466,2238,8319,114430.0
9474,2240,8326,114530.0
9482,2242,8334,114630.0
9489,2244,8339,114730.0
9495,2246,8345,114830.0
9503,2248,8352,114930.0
9511,2250,8360,115030.0
9519,2252,8364,115130.0
9526,2254,8370,115230.0
9534,2256,8378,115330.0
9542,2258,8386,115430.0
9551,2260,8394,115530.0
9561,2262,8404,115630.0
9569,2264,8412,115730.0
9577,2266,8420,115830.0
9585,2268,8426,115930.0
9595,2270,8435,116030.0
9604,2272,8443,116130.0
9612,2274,8448,116230.0
9621,2276,8457,116330.0
9630,2278,8465,116430.0
9637,2280,8472,116530.0
9643,2282,8477,116630.0
9652,2284,8483,116730.0
9658,2286,8488,116830.0
9666,2288,8494,116930.0
9674,2290,8502,117030.0
9681,2292,8508,117130.0
9687,2294,8512,117230.0
9695,2296,8518,117330.0
9704,2298,8526,117430.0
9711,2300,8532,117530.0
9719,2302,8540,117630.0
9726,2304,8546,117730.0
9733,2306,8551,117830.0
9738,2308,8556,117930.0
9745,2310,8561,118030.0
9753,2312,8567,118130.0
9760,2314,8572,118230.0
9768,2316,8580,118330.0
9778,2318,8588,118430.0
9786,2320,8596,118530.0
9795,2322,8604,118630.0
9805,2324,8613,118730.0
9815,2326,8623,118830.0
9824,2328,8632,118930.0
9833,2330,8640,119030.0
9843,2332,8650,119130.0
9853,2334,8660,119230.0
9863,2336,8670,119330.0
9868,2338,8674,119430.0
9878,2340,8682,119530.0
9888,2342,8692,119630.0
9896,2344,8698,119730.0
9906,2346,8708,119830.0
9915,2348,8716,119930.0
9922,2350,8722,120030.0
9932,2352,8730,120130.0
9942,2354,8740,120230.0
9952,2356,8750,120330.0
9960,2358,8757,120430.0
9967,2360,8764,120530.0
9975,2362,8769,120630.0
9984,2364,8775,120730.0
9993,2366,8783,120830.0
10002,2368,8792,120930.0
10009,2370,8799,121030.0
10018,2372,8806,121130.0
10027,2374,8814,121230.0
10037,2376,8824,121330.0
10045,2378,8832,121430.0
10053,2380,8839,121530.0
10062,2382,8846,121630.0
10071,2384,8853,121730.0
10076,2386,8856,121830.0
10083,2388,8861,121930.0
10092,2390,8869,122030.0
10097,2392,8872,122130.0
10105,2394,8877,122230.0
10112,2396,8883,122330.0
10119,2398,8886,122430.0
10126,2400,8893,122530.0
10132,2402,8898,122630.0
10137,2404,8900,122730.0
10145,2406,8905,122830.0
10153,2408,8911,122930.0
10161,2410,8918,123030.0
10167,2412,8922,123130.0
10172,2414,8924,123230.0
10180,2416,8931,123330.0
10189,2418,8938,123430.0
10194,2420,8943,123530.0
10199,2422,8945,123630.0
10205,2424,8947,123730.0
10212,2426,8952,123830.0
10220,2428,8955,123930.0
10224,2430,8959,124030.0
10232,2432,8963,124130.0
10240,2434,8970,124230.0
10247,2436,8976,124330.0
10254,2438,8980,124430.0
10262,2440,8986,124530.0
10270,2442,8993,124630.0
10278,2444,8999,124730.0
10286,2446,9005,124830.0
10291,2448,9008,124930.0
10300,2450,9015,125030.0
10309,2452,9022,125130.0
10315,2454,9026,125230.0
10323,2456,9033,125330.0
10332,2458,9037,125430.0
10341,2460,9046,125530.0
10346,2462,9050,125630.0
10352,2464,9051,125730.0
10358,2466,9055,125830.0
10365,2468,9060,125930.0
10374,2470,9066,126030.0
10383,2472,9074,126130.0
10390,2474,9078,126230.0
10396,2476,9083,126330.0
10405,2478,9089,126430.0
10411,2480,9093,126530.0
10420,2482,9100,126630.0
10426,2484,9105,126730.0
10434,2486,9110,126830.0
10443,2488,9117,126930.0
10450,2490,9123,127030.0
10458,2492,9130,127130.0
10466,2494,9136,127230.0
10472,2496,9140,127330.0
10479,2498,9144,127430.0
10489,2500,9153,127530.0
10498,2502,9161,127630.0
10507,2504,9170,127730.0
10516,2506,9178,127830.0
10526,2508,9187,127930.0
10534,2510,9193,128030.0
10542,2512,9199,128130.0
10552,2514,9209,128230.0
10562,2516,9219,128330.0
10571,2518,9228,128430.0
10578,2520,9235,128530.0
10587,2522,9242,128630.0
10594,2524,9248,128730.0
10602,2526,9254,128830.0
10609,2528,9259,128930.0
10615,2530,9262,129030.0
10624,2532,9269,129130.0
10632,2534,9277,129230.0
10639,2536,9282,129330.0
10647,2538,9287,129430.0
10654,2540,9291,129530.0
10663,2542,9295,129630.0
10669,2544,9300,129730.0
10678,2546,9306,129830.0
10684,2548,9312,129930.0
10692,2550,9316,130030.0
10699,2552,9322,130130.0
10705,2554,9326,130230.0
10714,2556,9333,130330.0
10722,2558,9340,130430.0
10732,2560,9348,130530.0
10741,2562,9356,130630.0
10750,2564,9364,130730.0
10758,2566,9371,130830.0
10767,2568,9379,130930.0
10775,2570,9385,131030.0
10782,2572,9389,131130.0
10791,2574,9397,131230.0
10800,2576,9405,131330.0
10807,2578,9410,131430.0
10815,2580,9415,131530.0
10821,2582,9421,131630.0
10828,2584,9424,131730.0
10838,2586,9433,131830.0
10848,2588,9443,131930.0
10858,2590,9453,132030.0
10867,2592,9461,132130.0
10876,2594,9470,132230.0
10886,2596,9479,132330.0
10894,2598,9487,132430.0
10904,2600,9496,132530.0
10913,2602,9505,132630.0
10919,2604,9511,132730.0
10925,2606,9515,132830.0
10931,2608,9518,132930.0
10939,2610,9524,133030.0
10946,2612,9530,133130.0
10954,2614,9536,133230.0
10964,2616,9546,133330.0
10972,2618,9554,133430.0
10981,2620,9561,133530.0
10990,2622,9565,133630.0
10998,2624,9573,133730.0
11007,2626,9580,133830.0
11017,2628,9589,133930.0
11025,2630,9596,134030.0
11033,2632,9602,134130.0
11042,2634,9610,134230.0
11050,2636,9618,134330.0
11059,2638,9626,134430.0
11068,2640,9634,134530.0
11075,2642,9640,134630.0
11083,2644,9647,134730.0
11092,2646,9654,134830.0
11098,2648,9659,134930.0
11107,2650,9666,135030.0
11116,2652,9675,135130.0
11124,2654,9683,135230.0
11133,2656,9690,135330.0
11142,2658,9699,135430.0
11152,2660,9708,135530.0
11162,2662,9718,135630.0
11172,2664,9728,135730.0
11182,2666,9738,135830.0
11191,2668,9746,135930.0
11199,2670,9754,136030.0
11208,2672,9762,136130.0
11217,2674,9770,136230.0
11225,2676,9778,136330.0
11234,2678,9786,136430.0
11244,2680,9795,136530.0
11253,2682,9804,136630.0
11262,2684,9812,136730.0
11270,2686,9820,136830.0
11279,2688,9827,136930.0
11288,2690,9836,137030.0
11296,2692,9843,137130.0
11304,2694,9850,137230.0
11313,2696,9857,137330.0
11321,2698,9864,137430.0
11329,2700,9870,137530.0
11338,2702,9878,137630.0
11347,2704,9886,137730.0
11354,2706,9891,137830.0
11363,2708,9898,137930.0
11371,2710,9900,138030.0
11381,2712,9909,138130.0
11389,2714,9915,138230.0
11396,2716,9920,138330.0
11406,2718,9929,138430.0
11415,2720,9938,138530.0
11424,2722,9945,138630.0
11433,2724,9953,138730.0
11442,2726,9962,138830.0
11451,2728,9969,138930.0
11460,2730,9977,139030.0
11470,2732,9987,139130.0
11479,2734,9995,139230.0
11489,2736,10005,139330.0
11499,2738,10015,139430.0
11508,2740,10023,139530.0
11516,2742,10031,139630.0
11525,2744,10039,139730.0
11533,2746,10045,139830.0
11542,2748,10053,139930.0
11552,2750,10062,140030.0
11561,2752,10071,140130.0
11571,2754,10080,140230.0
11579,2756,10086,140330.0
11588,2758,10095,140430.0
11598,2760,10104,140530.0
11607,2762,10112,140630.0
11616,2764,10121,140730.0
11625,2766,10129,140830.0
11633,2768,10135,140930.0
11642,2770,10143,141030.0
11652,2772,10152,141130.0
11661,2774,10159,141230.0
11671,2776,10169,141330.0
11679,2778,10177,141430.0
11687,2780,10183,141530.0
11697,2782,10191,141630.0
11706,2784,10200,141730.0
11714,2786,10206,141830.0
11724,2788,10216,141930.0
11734,2790,10226,142030.0
11744,2792,10236,142130.0
11754,2794,10246,142230.0
11761,2796,10253,142330.0
11770,2798,10260,142430.0
11776,2800,10264,142530.0
11786,2802,10272,142630.0
11796,2804,10282,142730.0
11806,2806,10292,142830.0
11812,2808,10297,142930.0
11819,2810,10302,143030.0
11825,2812,10307,143130.0
11833,2814,10312,143230.0
11842,2816,10321,143330.0
11850,2818,10327,143430.0
11858,2820,10333,143530.0
11867,2822,10340,143630.0
11877,2824,10349,143730.0
11884,2826,10355,143830.0
11893,2828,10362,143930.0
11901,2830,10370,144030.0
11909,2832,10376,144130.0
11918,2834,10384,144230.0
11927,2836,10391,144330.0
11936,2838,10399,144430.0
11942,2840,10404,144530.0
11952,2842,10412,144630.0
11962,2844,10422,144730.0
11971,2846,10431,144830.0
11980,2848,10439,144930.0
11988,2850,10445,145030.0
11998,2852,10454,145130.0
12007,2854,10462,145230.0
12017,2856,10472,145330.0
12025,2858,10479,145430.0
12035,2860,10488,145530.0
12044,2862,10496,145630.0
12053,2864,10505,145730.0
12061,2866,10512,145830.0
12070,2868,10519,145930.0
12078,2870,10525,146030.0
12088,2872,10535,146130.0
12097,2874,10543,146230.0
12105,2876,10549,146330.0
12114,2878,10557,146430.0
12123,2880,10566,146530.0
12133,2882,10575,146630.0
12143,2884,10585,146730.0
12152,2886,10593,146830.0
12158,2888,10597,146930.0
12166,2890,10603,147030.0
12176,2892,10613,147130.0
12186,2894,10623,147230.0
12195,2896,10632,147330.0
12204,2898,10639,147430.0
12211,2900,10644,147530.0
12219,2902,10650,147630.0
12228,2904,10659,147730.0
12237,2906,10667,147830.0
12247,2908,10676,147930.0
12255,2910,10683,148030.0
12265,2912,10692,148130.0
12275,2914,10702,148230.0
12285,2916,10712,148330.0
12292,2918,10717,148430.0
12301,2920,10724,148530.0
12309,2922,10732,148630.0
12317,2924,10739,148730.0
12327,2926,10747,148830.0
12337,2928,10756,148930.0
12346,2930,10765,149030.0
12355,2932,10773,149130.0
12362,2934,10779,149230.0
12369,2936,10783,149330.0
12377,2938,10789,149430.0
12385,2940,10796,149530.0
12394,2942,10804,149630.0
12402,2944,10810,149730.0
12410,2946,10818,149830.0
12418,2948,10824,149930.0
12428,2950,10834,150030.0
12437,2952,10843,150130.0
12446,2954,10851,150230.0
12454,2956,10858,150330.0
12463,2958,10865,150430.0
12472,2960,10872,150530.0
12482,2962,10882,150630.0
12489,2964,10888,150730.0
12498,2966,10896,150830.0
12506,2968,10903,150930.0
12515,2970,10910,151030.0
12524,2972,10917,151130.0
12533,2974,10926,151230.0
12540,2976,10932,151330.0
12549,2978,10938,151430.0
12558,2980,10947,151530.0
12567,2982,10955,151630.0
12576,2984,10963,151730.0
12584,2986,10970,151830.0
12594,2988,10979,151930.0
12603,2990,10983,152030.0
12611,2992,10991,152130.0
12620,2994,10999,152230.0
12630,2996,11009,152330.0
12639,2998,11017,152430.0
12647,3000,11024,152530.0
12657,3002,11033,152630.0
12666,3004,11042,152730.0
12675,3006,11050,152830.0
12684,3008,11057,152930.0
12691,3010,11063,153030.0
12699,3012,11069,153130.0
12707,3014,11075,153230.0
12715,3016,11078,153330.0
12725,3018,11088,153430.0
12732,3020,11094,153530.0
12740,3022,11100,153630.0
12749,3024,11108,153730.0
12756,3026,11114,153830.0
12766,3028,11123,153930.0
12776,3030,11133,154030.0
12785,3032,11141,154130.0
12794,3034,11149,154230.0
12800,3036,11154,154330.0
12809,3038,11160,154430.0
12817,3040,11167,154530.0
12827,3042,11176,154630.0
12836,3044,11184,154730.0
12846,3046,11194,154830.0
12856,3048,11204,154930.0
12866,3050,11214,155030.0
12875,3052,11223,155130.0
12883,3054,11228,155230.0
12893,3056,11237,155330.0
12902,3058,11245,155430.0
12910,3060,11252,155530.0
12920,3062,11261,155630.0
12928,3064,11269,155730.0
12937,3066,11277,155830.0
12946,3068,11285,155930.0
12956,3070,11295,156030.0
12965,3072,11303,156130.0
12974,3074,11312,156230.0
12984,3076,11321,156330.0
12991,3078,11327,156430.0
13001,3080,11336,156530.0
13011,3082,11346,156630.0
13020,3084,11354,156730.0
13028,3086,11360,156830.0
13038,3088,11370,156930.0
13047,3090,11379,157030.0
13055,3092,11386,157130.0
13064,3094,11393,157230.0
13073,3096,11401,157330.0
13080,3098,11406,157430.0
13089,3100,11414,157530.0
13098,3102,11422,157630.0
13106,3104,11429,157730.0
13116,3106,11437,157830.0
13126,3108,11447,157930.0
13135,3110,11455,158030.0
13143,3112,11463,158130.0
13152,3114,11466,158230.0
13162,3116,11475,158330.0
13171,3118,11483,158430.0
13180,3120,11492,158530.0
13189,3122,11499,158630.0
13195,3124,11503,158730.0
13203,3126,11509,158830.0
13213,3128,11519,158930.0
13222,3130,11528,159030.0
13229,3132,11533,159130.0
13236,3134,11539,159230.0
13245,3136,11547,159330.0
13253,3138,11554,159430.0
13261,3140,11562,159530.0
13268,3142,11566,159630.0
13277,3144,11574,159730.0
13284,3146,11579,159830.0
13294,3148,11587,159930.0
13304,3150,11597,160030.0
13312,3152,11605,160130.0
13319,3154,11610,160230.0
13329,3156,11619,160330.0
13337,3158,11626,160430.0
13347,3160,11635,160530.0
13356,3162,11643,160630.0
13366,3164,11653,160730.0
13374,3166,11660,160830.0
13382,3168,11667,160930.0
13391,3170,11674,161030.0
13400,3172,11682,161130.0
13410,3174,11691,161230.0
13420,3176,11701,161330.0
13430,3178,11711,161430.0
13438,3180,11717,161530.0
13448,3182,11726,161630.0
13457,3184,11735,161730.0
13466,3186,11742,161830.0
13475,3188,11751,161930.0
13483,3190,11758,162030.0
13493,3192,11767,162130.0
13502,3194,11775,162230.0
13509,3196,11780,162330.0
13518,3198,11788,162430.0
13528,3200,11797,162530.0
13538,3202,11807,162630.0
13545,3204,11813,162730.0
13555,3206,11821,162830.0
13565,3208,11831,162930.0
13572,3210,11837,163030.0
13582,3212,11846,163130.0
13592,3214,11855,163230.0
13601,3216,11864,163330.0
13611,3218,11873,163430.0
13619,3220,11881,163530.0
13628,3222,11888,163630.0
13638,3224,11898,163730.0
13644,3226,11901,163830.0
13653,3228,11909,163930.0
13660,3230,11916,164030.0
13670,3232,11923,164130.0
13679,3234,11932,164230.0
13687,3236,11939,164330.0
13696,3238,11945,164430.0
13704,3240,11952,164530.0
13714,3242,11961,164630.0
13722,3244,11969,164730.0
13732,3246,11977,164830.0
13740,3248,11985,164930.0
13750,3250,11994,165030.0
13760,3252,12004,165130.0
13766,3254,12009,165230.0
13776,3256,12017,165330.0
13784,3258,12024,165430.0
13793,3260,12032,165530.0
13800,3262,12038,165630.0
13810,3264,12046,165730.0
13818,3266,12052,165830.0
13828,3268,12062,165930.0
13838,3270,12072,166030.0
13848,3272,12082,166130.0
13854,3274,12086,166230.0
13862,3276,12091,166330.0
13871,3278,12099,166430.0
13879,3280,12105,166530.0
13889,3282,12110,166630.0
13898,3284,12119,166730.0
13907,3286,12127,166830.0
13916,3288,12135,166930.0
13924,3290,12142,167030.0
13934,3292,12150,167130.0
13944,3294,12160,167230.0
13953,3296,12168,167330.0
13962,3298,12177,167430.0
13969,3300,12183,167530.0
13978,3302,12190,167630.0
13988,3304,12200,167730.0
13995,3306,12207,167830.0
14004,3308,12214,167930.0
14011,3310,12218,168030.0
14020,3312,12226,168130.0
14027,3314,12232,168230.0
14036,3316,12239,168330.0
14045,3318,12248,168430.0
14054,3320,12255,168530.0
14063,3322,12264,168630.0
14071,3324,12270,168730.0
14079,3326,12275,168830.0
14089,3328,12284,168930.0
14097,3330,12290,169030.0
14105,3332,12297,169130.0
14113,3334,12304,169230.0
14122,3336,12311,169330.0
14131,3338,12318,169430.0
14138,3340,12325,169530.0
14147,3342,12331,169630.0
14155,3344,12338,169730.0
14162,3346,12345,169830.0
14169,3348,12351,169930.0
14177,3350,12359,170030.0
14183,3352,12365,170130.0
14192,3354,12372,170230.0
14200,3356,12380,170330.0
14206,3358,12385,170430.0
14214,3360,12392,170530.0
14221,3362,12398,170630.0
14230,3364,12406,170730.0
14237,3366,12412,170830.0
14244,3368,12418,170930.0
14250,3370,12422,171030.0
14257,3372,12426,171130.0
14266,3374,12434,171230.0
14275,3376,12442,171330.0
14283,3378,12449,171430.0
14292,3380,12456,171530.0
14301,3382,12463,171630.0
14308,3384,12469,171730.0
14317,3386,12477,171830.0
14325,3388,12484,171930.0
14335,3390,12492,172030.0
14343,3392,12500,172130.0
14352,3394,12507,172230.0
14362,3396,12517,172330.0
14371,3398,12521,172430.0
14380,3400,12525,172530.0
14388,3402,12531,172630.0
14395,3404,12537,172730.0
14403,3406,12542,172830.0
14410,3408,12548,172930.0
14419,3410,12555,173030.0
14428,3412,12562,173130.0
14436,3414,12570,173230.0
14443,3416,12576,173330.0
14453,3418,12584,173430.0
14462,3420,12592,173530.0
14471,3422,12599,173630.0
14480,3424,12605,173730.0
14489,3426,12612,173830.0
14499,3428,12620,173930.0
14506,3430,12625,174030.0
14513,3432,12628,174130.0
14520,3434,12633,174230.0
14529,3436,12639,174330.0
14537,3438,12645,174430.0
14544,3440,12650,174530.0
14552,3442,12656,174630.0
