total_receive,total_send,total_compute,timestamp
7015,1817,6174,184194.0
7019,1818,6178,184294.0
7022,1819,6181,184394.0
7026,1820,6184,184494.0
7030,1821,6188,184594.0
7033,1822,6191,184694.0
7037,1823,6194,184794.0
7041,1824,6198,184894.0
7044,1825,6201,184994.0
7048,1826,6204,185094.0
7051,1827,6207,185194.0
7055,1828,6210,185294.0
7059,1829,6210,185394.0
7063,1830,6214,185494.0
7066,1831,6217,185594.0
7070,1832,6220,185694.0
7074,1833,6224,185794.0
7078,1834,6228,185894.0
7082,1835,6232,185994.0
7085,1836,6235,186094.0
7088,1837,6237,186194.0
7092,1838,6240,186294.0
7096,1839,6244,186394.0
7100,1840,6248,186494.0
7104,1841,6252,186594.0
7107,1842,6255,186694.0
7111,1843,6258,186794.0
7114,1844,6261,186894.0
7117,1845,6263,186994.0
7120,1846,6265,187094.0
7123,1847,6268,187194.0
7127,1848,6271,187294.0
7129,1849,6273,187394.0
7133,1850,6275,187494.0
7137,1851,6279,187594.0
7140,1852,6282,187694.0
7144,1853,6285,187794.0
7148,1854,6289,187894.0
7151,1855,6292,187994.0
7154,1856,6294,188094.0
7158,1857,6297,188194.0
7161,1858,6300,188294.0
7165,1859,6303,188394.0
7168,1860,6306,188494.0
7172,1861,6309,188594.0
7176,1862,6313,188694.0
7179,1863,6316,188794.0
7183,1864,6319,188894.0
7186,1865,6322,188994.0
7190,1866,6325,189094.0
7194,1867,6329,189194.0
7198,1868,6333,189294.0
7202,1869,6337,189394.0
7205,1870,6340,189494.0
7208,1871,6343,189594.0
7212,1872,6343,189694.0
7215,1873,6343,189794.0
7219,1874,6346,189894.0
7223,1875,6350,189994.0
7227,1876,6354,190094.0
7231,1877,6358,190194.0
7234,1878,6361,190294.0
7238,1879,6364,190394.0
7241,1880,6367,190494.0
7245,1881,6370,190594.0
7249,1882,6374,190694.0
7251,1883,6376,190794.0
7254,1884,6378,190894.0
7258,1885,6381,190994.0
7262,1886,6385,191094.0
7265,1887,6388,191194.0
7269,1888,6391,191294.0
7273,1889,6395,191394.0
7277,1890,6399,191494.0
7280,1891,6402,191594.0
7284,1892,6405,191694.0
7288,1893,6409,191794.0
7292,1894,6413,191894.0
7295,1895,6416,191994.0
7299,1896,6419,192094.0
7302,1897,6422,192194.0
7306,1898,6425,192294.0
7310,1899,6429,192394.0
7313,1900,6432,192494.0
7317,1901,6435,192594.0
7321,1902,6439,192694.0
7324,1903,6442,192794.0
7328,1904,6445,192894.0
7332,1905,6449,192994.0
7334,1906,6451,193094.0
7338,1907,6453,193194.0
7342,1908,6457,193294.0
7346,1909,6461,193394.0
7350,1910,6465,193494.0
7353,1911,6468,193594.0
7356,1912,6471,193694.0
7359,1913,6473,193794.0
7362,1914,6475,193894.0
7366,1915,6478,193994.0
7370,1916,6482,194094.0
7374,1917,6486,194194.0
7378,1918,6490,194294.0
7382,1919,6494,194394.0
7386,1920,6494,194494.0
7390,1921,6498,194594.0
7393,1922,6501,194694.0
7396,1923,6504,194794.0
7400,1924,6507,194894.0
7404,1925,6511,194994.0
7408,1926,6515,195094.0
7412,1927,6519,195194.0
7416,1928,6523,195294.0
7419,1929,6526,195394.0
7423,1930,6529,195494.0
7427,1931,6533,195594.0
7430,1932,6536,195694.0
7434,1933,6539,195794.0
7438,1934,6543,195894.0
7442,1935,6547,195994.0
7446,1936,6551,196094.0
7450,1937,6555,196194.0
7454,1938,6559,196294.0
7458,1939,6563,196394.0
7461,1940,6566,196494.0
7464,1941,6569,196594.0
7467,1942,6572,196694.0
7470,1943,6575,196794.0
7473,1944,6578,196894.0
7477,1945,6581,196994.0
7480,1946,6584,197094.0
7484,1947,6587,197194.0
7487,1948,6590,197294.0
7491,1949,6593,197394.0
7494,1950,6596,197494.0
7498,1951,6599,197594.0
7500,1952,6601,197694.0
7504,1953,6603,197794.0
7508,1954,6607,197894.0
7511,1955,6610,197994.0
7515,1956,6613,198094.0
7519,1957,6617,198194.0
7523,1958,6621,198294.0
7527,1959,6625,198394.0
7531,1960,6629,198494.0
7534,1961,6632,198594.0
7538,1962,6635,198694.0
7541,1963,6638,198794.0
7544,1964,6641,198894.0
7548,1965,6644,198994.0
7552,1966,6648,199094.0
7555,1967,6651,199194.0
7559,1968,6654,199294.0
7561,1969,6655,199394.0
7564,1970,6657,199494.0
7568,1971,6660,199594.0
7572,1972,6664,199694.0
7576,1973,6668,199794.0
7580,1974,6672,199894.0
7584,1975,6676,199994.0
7587,1976,6679,200094.0
7591,1977,6682,200194.0
7594,1978,6685,200294.0
7598,1979,6688,200394.0
7601,1980,6691,200494.0
7604,1981,6694,200594.0
7608,1982,6697,200694.0
7612,1983,6701,200794.0
7616,1984,6705,200894.0
7620,1985,6709,200994.0
7624,1986,6713,201094.0
7628,1987,6717,201194.0
7632,1988,6721,201294.0
7636,1989,6725,201394.0
7640,1990,6729,201494.0
7644,1991,6733,201594.0
7648,1992,6737,201694.0
7652,1993,6741,201794.0
7656,1994,6745,201894.0
7659,1995,6748,201994.0
7663,1996,6751,202094.0
7666,1997,6754,202194.0
7670,1998,6757,202294.0
7674,1999,6761,202394.0
7677,2000,6764,202494.0
7681,2001,6767,202594.0
7685,2002,6771,202694.0
7687,2003,6773,202794.0
7690,2004,6775,202894.0
7694,2005,6778,202994.0
7697,2006,6781,203094.0
7700,2007,6784,203194.0
7703,2008,6786,203294.0
7706,2009,6788,203394.0
7709,2010,6791,203494.0
7712,2011,6794,203594.0
7716,2012,6794,203694.0
7720,2013,6798,203794.0
7724,2014,6802,203894.0
7728,2015,6806,203994.0
7731,2016,6809,204094.0
7735,2017,6812,204194.0
7738,2018,6815,204294.0
7741,2019,6817,204394.0
7745,2020,6820,204494.0
7748,2021,6823,204594.0
7752,2022,6826,204694.0
7756,2023,6830,204794.0
7760,2024,6834,204894.0
7764,2025,6838,204994.0
7768,2026,6842,205094.0
7771,2027,6845,205194.0
7775,2028,6848,205294.0
7779,2029,6852,205394.0
7782,2030,6855,205494.0
7786,2031,6858,205594.0
7790,2032,6862,205694.0
7794,2033,6866,205794.0
7798,2034,6870,205894.0
7801,2035,6873,205994.0
7805,2036,6876,206094.0
7808,2037,6879,206194.0
7812,2038,6882,206294.0
7815,2039,6885,206394.0
7819,2040,6888,206494.0
7821,2041,6890,206594.0
7825,2042,6892,206694.0
7828,2043,6892,206794.0
7832,2044,6893,206894.0
7836,2045,6897,206994.0
7840,2046,6901,207094.0
7844,2047,6905,207194.0
7846,2048,6907,207294.0
7850,2049,6909,207394.0
7854,2050,6913,207494.0
7858,2051,6917,207594.0
7861,2052,6920,207694.0
7865,2053,6923,207794.0
7869,2054,6927,207894.0
7871,2055,6929,207994.0
7874,2056,6931,208094.0
7878,2057,6934,208194.0
7881,2058,6937,208294.0
7884,2059,6940,208394.0
7887,2060,6943,208494.0
7890,2061,6946,208594.0
7894,2062,6949,208694.0
7898,2063,6953,208794.0
7902,2064,6957,208894.0
7906,2065,6961,208994.0
7910,2066,6965,209094.0
7914,2067,6969,209194.0
7917,2068,6972,209294.0
7921,2069,6975,209394.0
7925,2070,6979,209494.0
7929,2071,6983,209594.0
7933,2072,6987,209694.0
7937,2073,6991,209794.0
7940,2074,6991,209894.0
7943,2075,6994,209994.0
7947,2076,6997,210094.0
7951,2077,7001,210194.0
7954,2078,7004,210294.0
7958,2079,7007,210394.0
7962,2080,7007,210494.0
7966,2081,7011,210594.0
7969,2082,7014,210694.0
7970,2083,7015,210794.0
7974,2084,7016,210894.0
7978,2085,7020,210994.0
7982,2086,7024,211094.0
7986,2087,7028,211194.0
7990,2088,7032,211294.0
7993,2089,7035,211394.0
7996,2090,7038,211494.0
8000,2091,7041,211594.0
8003,2092,7044,211694.0
8005,2093,7046,211794.0
8009,2094,7048,211894.0
8013,2095,7052,211994.0
8017,2096,7056,212094.0
8021,2097,7060,212194.0
8025,2098,7064,212294.0
8029,2099,7068,212394.0
8033,2100,7072,212494.0
8036,2101,7075,212594.0
8040,2102,7078,212694.0
8043,2103,7081,212794.0
8046,2104,7084,212894.0
8049,2105,7087,212994.0
8052,2106,7090,213094.0
8055,2107,7093,213194.0
8059,2108,7096,213294.0
8063,2109,7100,213394.0
8067,2110,7104,213494.0
8071,2111,7108,213594.0
8075,2112,7112,213694.0
8079,2113,7116,213794.0
8083,2114,7120,213894.0
8087,2115,7124,213994.0
8090,2116,7127,214094.0
8094,2117,7130,214194.0
8098,2118,7134,214294.0
8102,2119,7138,214394.0
8106,2120,7142,214494.0
8109,2121,7145,214594.0
8112,2122,7147,214694.0
8115,2123,7149,214794.0
8119,2124,7152,214894.0
8123,2125,7156,214994.0
8127,2126,7160,215094.0
8130,2127,7163,215194.0
8134,2128,7166,215294.0
8138,2129,7170,215394.0
8142,2130,7174,215494.0
8146,2131,7178,215594.0
8149,2132,7181,215694.0
8153,2133,7184,215794.0
8156,2134,7187,215894.0
8160,2135,7190,215994.0
8163,2136,7193,216094.0
8166,2137,7196,216194.0
8170,2138,7199,216294.0
8173,2139,7202,216394.0
8177,2140,7205,216494.0
8180,2141,7207,216594.0
8183,2142,7210,216694.0
8187,2143,7213,216794.0
8191,2144,7217,216894.0
8195,2145,7221,216994.0
8199,2146,7225,217094.0
8202,2147,7228,217194.0
8206,2148,7231,217294.0
8210,2149,7235,217394.0
8214,2150,7239,217494.0
8218,2151,7243,217594.0
8222,2152,7247,217694.0
8225,2153,7250,217794.0
8227,2154,7252,217894.0
8229,2155,7254,217994.0
8233,2156,7256,218094.0
8237,2157,7260,218194.0
8241,2158,7264,218294.0
8245,2159,7268,218394.0
8249,2160,7272,218494.0
8252,2161,7275,218594.0
8256,2162,7278,218694.0
8260,2163,7282,218794.0
8264,2164,7286,218894.0
8268,2165,7290,218994.0
8272,2166,7294,219094.0
8276,2167,7298,219194.0
8280,2168,7302,219294.0
8284,2169,7306,219394.0
8288,2170,7310,219494.0
8292,2171,7314,219594.0
8296,2172,7318,219694.0
8299,2173,7321,219794.0
8302,2174,7324,219894.0
8305,2175,7327,219994.0
8308,2176,7330,220094.0
8311,2177,7333,220194.0
8315,2178,7336,220294.0
8319,2179,7340,220394.0
8323,2180,7344,220494.0
8326,2181,7347,220594.0
8330,2182,7350,220694.0
8334,2183,7354,220794.0
8338,2184,7358,220894.0
8342,2185,7362,220994.0
8346,2186,7366,221094.0
8350,2187,7370,221194.0
8354,2188,7374,221294.0
8357,2189,7377,221394.0
8361,2190,7380,221494.0
8365,2191,7384,221594.0
8368,2192,7387,221694.0
8371,2193,7389,221794.0
8373,2194,7391,221894.0
8377,2195,7391,221994.0
8381,2196,7395,222094.0
8385,2197,7399,222194.0
8388,2198,7402,222294.0
8391,2199,7405,222394.0
8395,2200,7408,222494.0
8398,2201,7411,222594.0
8402,2202,7414,222694.0
8406,2203,7418,222794.0
8410,2204,7422,222894.0
8414,2205,7426,222994.0
8417,2206,7429,223094.0
8420,2207,7432,223194.0
8423,2208,7435,223294.0
8426,2209,7437,223394.0
8430,2210,7440,223494.0
8434,2211,7444,223594.0
8438,2212,7448,223694.0
8441,2213,7451,223794.0
8445,2214,7454,223894.0
8449,2215,7458,223994.0
8453,2216,7461,224094.0
8457,2217,7464,224194.0
8460,2218,7467,224294.0
8464,2219,7470,224394.0
8468,2220,7474,224494.0
8471,2221,7477,224594.0
8474,2222,7480,224694.0
8478,2223,7483,224794.0
8481,2224,7486,224894.0
8485,2225,7489,224994.0
8489,2226,7493,225094.0
8492,2227,7496,225194.0
8496,2228,7499,225294.0
8500,2229,7503,225394.0
8503,2230,7506,225494.0
8507,2231,7509,225594.0
8511,2232,7513,225694.0
8515,2233,7517,225794.0
8518,2234,7520,225894.0
8522,2235,7523,225994.0
8526,2236,7527,226094.0
8530,2237,7531,226194.0
8534,2238,7535,226294.0
8538,2239,7539,226394.0
8541,2240,7542,226494.0
8544,2241,7545,226594.0
8547,2242,7548,226694.0
8551,2243,7551,226794.0
8554,2244,7554,226894.0
8558,2245,7557,226994.0
8562,2246,7561,227094.0
8566,2247,7565,227194.0
8570,2248,7569,227294.0
8574,2249,7573,227394.0
8577,2250,7576,227494.0
8580,2251,7578,227594.0
8584,2252,7581,227694.0
8587,2253,7584,227794.0
8591,2254,7587,227894.0
8595,2255,7591,227994.0
8599,2256,7595,228094.0
8603,2257,7599,228194.0
8607,2258,7603,228294.0
8611,2259,7607,228394.0
8615,2260,7611,228494.0
8618,2261,7613,228594.0
8622,2262,7616,228694.0
8626,2263,7620,228794.0
8630,2264,7624,228894.0
8634,2265,7628,228994.0
8638,2266,7632,229094.0
8642,2267,7636,229194.0
8645,2268,7639,229294.0
8648,2269,7642,229394.0
8652,2270,7645,229494.0
8656,2271,7649,229594.0
8660,2272,7653,229694.0
8664,2273,7653,229794.0
8668,2274,7657,229894.0
8672,2275,7661,229994.0
8676,2276,7665,230094.0
8679,2277,7668,230194.0
8683,2278,7671,230294.0
8687,2279,7675,230394.0
8691,2280,7679,230494.0
8695,2281,7683,230594.0
8698,2282,7686,230694.0
8702,2283,7689,230794.0
8705,2284,7692,230894.0
8709,2285,7695,230994.0
8713,2286,7699,231094.0
8716,2287,7702,231194.0
8720,2288,7705,231294.0
8724,2289,7709,231394.0
8728,2290,7713,231494.0
8731,2291,7716,231594.0
8735,2292,7719,231694.0
8738,2293,7722,231794.0
8742,2294,7725,231894.0
8746,2295,7729,231994.0
8750,2296,7733,232094.0
8754,2297,7737,232194.0
8758,2298,7741,232294.0
8759,2299,7742,232394.0
8763,2300,7743,232494.0
8767,2301,7747,232594.0
8771,2302,7751,232694.0
8774,2303,7754,232794.0
8778,2304,7757,232894.0
8782,2305,7761,232994.0
8785,2306,7764,233094.0
8789,2307,7767,233194.0
8793,2308,7771,233294.0
8796,2309,7774,233394.0
8800,2310,7777,233494.0
8803,2311,7780,233594.0
8807,2312,7783,233694.0
8811,2313,7787,233794.0
8815,2314,7791,233894.0
8818,2315,7794,233994.0
8822,2316,7797,234094.0
8826,2317,7801,234194.0
8830,2318,7805,234294.0
8834,2319,7809,234394.0
8838,2320,7813,234494.0
8842,2321,7817,234594.0
8846,2322,7821,234694.0
8849,2323,7824,234794.0
8853,2324,7827,234894.0
8857,2325,7831,234994.0
8861,2326,7835,235094.0
8865,2327,7839,235194.0
8869,2328,7843,235294.0
8873,2329,7847,235394.0
8877,2330,7851,235494.0
8880,2331,7854,235594.0
8884,2332,7857,235694.0
8888,2333,7861,235794.0
8892,2334,7864,235894.0
8895,2335,7867,235994.0
8899,2336,7871,236094.0
8903,2337,7875,236194.0
8906,2338,7878,236294.0
8909,2339,7881,236394.0
8912,2340,7884,236494.0
8916,2341,7887,236594.0
8920,2342,7891,236694.0
8923,2343,7894,236794.0
8927,2344,7897,236894.0
8931,2345,7901,236994.0
8934,2346,7904,237094.0
8938,2347,7907,237194.0
8942,2348,7911,237294.0
8946,2349,7915,237394.0
8949,2350,7918,237494.0
8953,2351,7921,237594.0
8957,2352,7925,237694.0
8961,2353,7929,237794.0
8965,2354,7933,237894.0
8969,2355,7937,237994.0
8973,2356,7941,238094.0
8976,2357,7944,238194.0
8980,2358,7947,238294.0
8983,2359,7950,238394.0
8986,2360,7953,238494.0
8990,2361,7956,238594.0
8994,2362,7960,238694.0
8997,2363,7963,238794.0
9001,2364,7965,238894.0
9004,2365,7968,238994.0
9008,2366,7971,239094.0
9012,2367,7975,239194.0
9014,2368,7977,239294.0
9017,2369,7979,239394.0
9021,2370,7982,239494.0
9024,2371,7985,239594.0
9028,2372,7988,239694.0
9032,2373,7992,239794.0
9036,2374,7996,239894.0
9040,2375,7996,239994.0
9044,2376,8000,240094.0
9048,2377,8004,240194.0
9052,2378,8008,240294.0
9056,2379,8012,240394.0
9060,2380,8016,240494.0
9064,2381,8020,240594.0
9068,2382,8024,240694.0
9071,2383,8027,240794.0
9075,2384,8030,240894.0
9079,2385,8034,240994.0
9083,2386,8038,241094.0
9086,2387,8041,241194.0
9090,2388,8044,241294.0
9093,2389,8044,241394.0
9097,2390,8044,241494.0
9101,2391,8048,241594.0
9104,2392,8051,241694.0
9108,2393,8054,241794.0
9112,2394,8058,241894.0
9115,2395,8061,241994.0
9119,2396,8064,242094.0
9123,2397,8068,242194.0
9127,2398,8072,242294.0
9131,2399,8076,242394.0
9133,2400,8078,242494.0
9137,2401,8080,242594.0
9140,2402,8083,242694.0
9144,2403,8086,242794.0
9147,2404,8089,242894.0
9150,2405,8092,242994.0
9154,2406,8095,243094.0
9157,2407,8098,243194.0
9161,2408,8101,243294.0
9165,2409,8105,243394.0
9169,2410,8109,243494.0
9172,2411,8112,243594.0
9176,2412,8115,243694.0
9180,2413,8119,243794.0
9184,2414,8123,243894.0
9188,2415,8127,243994.0
9192,2416,8131,244094.0
9196,2417,8135,244194.0
9199,2418,8138,244294.0
9202,2419,8140,244394.0
9206,2420,8143,244494.0
9210,2421,8147,244594.0
9213,2422,8150,244694.0
9217,2423,8153,244794.0
9221,2424,8157,244894.0
9225,2425,8157,244994.0
9228,2426,8160,245094.0
9232,2427,8164,245194.0
9235,2428,8167,245294.0
9238,2429,8170,245394.0
9241,2430,8173,245494.0
9245,2431,8176,245594.0
9249,2432,8180,245694.0
9252,2433,8183,245794.0
9255,2434,8186,245894.0
9259,2435,8189,245994.0
9263,2436,8193,246094.0
9267,2437,8197,246194.0
9271,2438,8201,246294.0
9275,2439,8205,246394.0
9278,2440,8208,246494.0
9282,2441,8211,246594.0
9286,2442,8215,246694.0
9289,2443,8218,246794.0
9292,2444,8220,246894.0
9295,2445,8222,246994.0
9299,2446,8225,247094.0
9302,2447,8228,247194.0
9306,2448,8231,247294.0
9310,2449,8235,247394.0
9314,2450,8239,247494.0
9317,2451,8242,247594.0
9320,2452,8245,247694.0
9323,2453,8248,247794.0
9327,2454,8251,247894.0
9331,2455,8255,247994.0
9335,2456,8259,248094.0
9339,2457,8263,248194.0
9342,2458,8266,248294.0
9346,2459,8269,248394.0
9350,2460,8273,248494.0
9354,2461,8277,248594.0
9358,2462,8281,248694.0
9362,2463,8285,248794.0
9366,2464,8289,248894.0
9370,2465,8293,248994.0
9374,2466,8297,249094.0
9378,2467,8301,249194.0
9381,2468,8304,249294.0
9384,2469,8307,249394.0
9387,2470,8309,249494.0
9391,2471,8312,249594.0
9394,2472,8315,249694.0
9398,2473,8318,249794.0
9402,2474,8322,249894.0
9406,2475,8326,249994.0
9409,2476,8329,250094.0
9413,2477,8332,250194.0
9417,2478,8336,250294.0
9421,2479,8340,250394.0
9425,2480,8344,250494.0
9429,2481,8348,250594.0
9432,2482,8351,250694.0
9436,2483,8354,250794.0
9439,2484,8357,250894.0
9443,2485,8360,250994.0
9447,2486,8364,251094.0
9451,2487,8368,251194.0
9455,2488,8372,251294.0
9459,2489,8376,251394.0
9462,2490,8379,251494.0
9466,2491,8382,251594.0
9469,2492,8385,251694.0
9473,2493,8388,251794.0
9477,2494,8392,251894.0
9481,2495,8396,251994.0
9484,2496,8399,252094.0
9488,2497,8402,252194.0
9490,2498,8404,252294.0
9494,2499,8406,252394.0
9497,2500,8409,252494.0
9500,2501,8411,252594.0
9504,2502,8414,252694.0
9508,2503,8418,252794.0
9512,2504,8422,252894.0
9516,2505,8426,252994.0
9519,2506,8429,253094.0
9523,2507,8432,253194.0
9526,2508,8435,253294.0
9528,2509,8437,253394.0
9532,2510,8439,253494.0
9535,2511,8442,253594.0
9539,2512,8445,253694.0
9543,2513,8449,253794.0
9546,2514,8452,253894.0
9550,2515,8455,253994.0
9554,2516,8459,254094.0
9557,2517,8462,254194.0
9561,2518,8464,254294.0
9565,2519,8468,254394.0
9569,2520,8472,254494.0
9571,2521,8474,254594.0
9574,2522,8476,254694.0
9577,2523,8479,254794.0
9581,2524,8482,254894.0
9584,2525,8485,254994.0
9587,2526,8488,255094.0
9590,2527,8490,255194.0
9593,2528,8493,255294.0
9596,2529,8495,255394.0
9600,2530,8498,255494.0
9604,2531,8502,255594.0
9607,2532,8505,255694.0
9611,2533,8508,255794.0
9614,2534,8511,255894.0
9618,2535,8514,255994.0
9622,2536,8518,256094.0
9626,2537,8522,256194.0
9629,2538,8525,256294.0
9632,2539,8528,256394.0
9636,2540,8531,256494.0
9640,2541,8535,256594.0
9644,2542,8539,256694.0
9648,2543,8543,256794.0
9652,2544,8547,256894.0
9655,2545,8550,256994.0
9659,2546,8553,257094.0
9663,2547,8557,257194.0
9666,2548,8560,257294.0
9670,2549,8563,257394.0
9674,2550,8567,257494.0
9678,2551,8571,257594.0
9681,2552,8574,257694.0
9685,2553,8577,257794.0
9689,2554,8581,257894.0
9692,2555,8584,257994.0
9696,2556,8587,258094.0
9699,2557,8590,258194.0
9703,2558,8593,258294.0
9707,2559,8597,258394.0
9711,2560,8601,258494.0
9715,2561,8601,258594.0
9718,2562,8601,258694.0
9722,2563,8604,258794.0
9725,2564,8607,258894.0
9729,2565,8610,258994.0
9732,2566,8613,259094.0
9736,2567,8616,259194.0
9739,2568,8619,259294.0
9743,2569,8622,259394.0
9747,2570,8626,259494.0
9751,2571,8630,259594.0
9755,2572,8634,259694.0
9759,2573,8638,259794.0
9762,2574,8641,259894.0
9766,2575,8644,259994.0
9769,2576,8647,260094.0
9772,2577,8650,260194.0
9776,2578,8653,260294.0
9780,2579,8657,260394.0
9784,2580,8661,260494.0
9788,2581,8665,260594.0
9792,2582,8669,260694.0
9795,2583,8672,260794.0
9799,2584,8675,260894.0
9803,2585,8679,260994.0
9807,2586,8683,261094.0
9811,2587,8687,261194.0
9815,2588,8691,261294.0
9819,2589,8695,261394.0
9823,2590,8699,261494.0
9827,2591,8703,261594.0
9831,2592,8707,261694.0
9835,2593,8711,261794.0
9838,2594,8714,261894.0
9842,2595,8717,261994.0
9846,2596,8721,262094.0
9850,2597,8725,262194.0
9854,2598,8729,262294.0
9858,2599,8733,262394.0
9862,2600,8737,262494.0
9866,2601,8741,262594.0
9870,2602,8745,262694.0
9873,2603,8748,262794.0
9876,2604,8751,262894.0
9880,2605,8754,262994.0
9884,2606,8757,263094.0
9887,2607,8760,263194.0
9891,2608,8764,263294.0
9895,2609,8768,263394.0
9899,2610,8772,263494.0
9903,2611,8776,263594.0
9906,2612,8779,263694.0
9909,2613,8781,263794.0
9913,2614,8784,263894.0
9916,2615,8787,263994.0
9919,2616,8789,264094.0
9922,2617,8791,264194.0
9926,2618,8794,264294.0
9929,2619,8797,264394.0
9933,2620,8797,264494.0
9937,2621,8801,264594.0
9941,2622,8805,264694.0
9944,2623,8808,264794.0
9947,2624,8811,264894.0
9950,2625,8814,264994.0
9954,2626,8817,265094.0
9958,2627,8821,265194.0
9962,2628,8825,265294.0
9966,2629,8829,265394.0
9969,2630,8832,265494.0
9973,2631,8835,265594.0
9976,2632,8838,265694.0
9980,2633,8841,265794.0
9983,2634,8844,265894.0
9986,2635,8847,265994.0
9989,2636,8850,266094.0
9993,2637,8853,266194.0
9997,2638,8857,266294.0
10000,2639,8860,266394.0
10003,2640,8860,266494.0
10007,2641,8863,266594.0
10010,2642,8866,266694.0
10012,2643,8868,266794.0
10015,2644,8870,266894.0
10018,2645,8873,266994.0
10021,2646,8876,267094.0
10023,2647,8878,267194.0
10025,2648,8880,267294.0
10028,2649,8882,267394.0
10032,2650,8885,267494.0
10035,2651,8888,267594.0
10037,2652,8890,267694.0
10039,2653,8892,267794.0
10041,2654,8894,267894.0
10044,2655,8896,267994.0
10047,2656,8896,268094.0
10050,2657,8899,268194.0
10054,2658,8901,268294.0
10057,2659,8904,268394.0
10060,2660,8907,268494.0
10063,2661,8910,268594.0
10065,2662,8912,268694.0
10068,2663,8914,268794.0
10071,2664,8917,268894.0
10074,2665,8920,268994.0
10077,2666,8923,269094.0
10080,2667,8925,269194.0
10083,2668,8927,269294.0
10085,2669,8929,269394.0
10089,2670,8931,269494.0
10093,2671,8935,269594.0
10097,2672,8939,269694.0
10100,2673,8942,269794.0
10104,2674,8946,269894.0
10108,2675,8950,269994.0
10112,2676,8954,270094.0
10115,2677,8957,270194.0
10118,2678,8960,270294.0
10121,2679,8963,270394.0
10124,2680,8966,270494.0
10128,2681,8969,270594.0
10130,2682,8971,270694.0
10134,2683,8973,270794.0
10138,2684,8977,270894.0
10141,2685,8980,270994.0
10143,2686,8982,271094.0
10146,2687,8984,271194.0
10149,2688,8987,271294.0
10153,2689,8990,271394.0
10157,2690,8994,271494.0
10160,2691,8997,271594.0
10164,2692,9000,271694.0
10168,2693,9004,271794.0
10171,2694,9007,271894.0
10174,2695,9010,271994.0
10178,2696,9013,272094.0
10182,2697,9017,272194.0
10184,2698,9019,272294.0
10186,2699,9021,272394.0
10189,2700,9022,272494.0
10192,2701,9024,272594.0
10194,2702,9026,272694.0
10196,2703,9028,272794.0
10198,2704,9030,272894.0
10201,2705,9032,272994.0
10204,2706,9035,273094.0
10207,2707,9038,273194.0
10210,2708,9041,273294.0
10212,2709,9043,273394.0
