receive_from_2,receive_from_3,receive_from_4,receive_from_5,compute_from_2,compute_from_3,compute_from_4,compute_from_5,total_receive,total_send,total_compute,timestamp
104,130,150,0,102,76,95,0,570,190,452,12071.0
106,132,152,0,104,77,96,0,578,192,458,12171.0
108,134,154,0,105,78,97,0,586,194,462,12271.0
110,136,156,0,107,79,98,0,594,196,468,12371.0
112,138,158,0,109,80,99,0,602,198,474,12471.0
114,140,160,0,111,81,100,0,610,200,480,12571.0
116,142,162,0,113,82,101,0,618,202,486,12671.0
118,144,164,0,115,83,102,0,626,204,492,12771.0
120,146,166,0,117,84,103,0,634,206,498,12871.0
122,148,168,0,118,85,104,0,642,208,502,12971.0
124,150,170,0,120,86,105,0,650,210,508,13071.0
126,152,172,0,122,87,106,0,658,212,514,13171.0
128,154,174,0,124,88,107,0,666,214,520,13271.0
130,156,176,0,126,89,108,0,674,216,526,13371.0
132,158,178,0,127,90,109,0,682,218,530,13471.0
134,160,180,0,129,91,110,0,690,220,536,13571.0
136,162,182,0,131,92,111,0,698,222,542,13671.0
138,164,184,0,133,93,112,0,706,224,548,13771.0
140,166,186,0,135,94,113,0,714,226,554,13871.0
142,168,188,0,137,95,114,0,722,228,560,13971.0
144,170,190,0,139,96,115,0,730,230,566,14071.0
146,172,192,0,141,97,116,0,738,232,572,14171.0
148,174,194,0,143,98,117,0,746,234,578,14271.0
150,176,196,0,145,99,118,0,754,236,584,14371.0
152,178,198,0,147,100,119,0,762,238,590,14471.0
154,180,200,0,149,101,120,0,770,240,596,14571.0
156,182,202,0,151,102,121,0,778,242,602,14671.0
158,184,204,0,153,103,122,0,786,244,608,14771.0
160,186,206,0,155,104,123,0,794,246,614,14871.0
162,188,208,0,157,105,124,0,802,248,620,14971.0
164,190,210,0,159,106,125,0,810,250,626,15071.0
166,192,212,0,161,107,126,0,818,252,632,15171.0
168,194,214,0,163,108,127,0,826,254,638,15271.0
170,196,216,0,165,109,128,0,834,256,644,15371.0
172,198,218,0,167,110,129,0,842,258,650,15471.0
174,200,220,0,169,111,130,0,850,260,656,15571.0
176,202,222,0,171,112,131,0,858,262,662,15671.0
178,204,224,0,173,113,132,0,866,264,668,15771.0
180,206,226,0,175,114,133,0,874,266,674,15871.0
182,208,228,0,177,115,134,0,882,268,680,15971.0
184,210,230,0,179,116,135,0,890,270,686,16071.0
186,212,232,0,181,117,136,0,898,272,692,16171.0
188,214,234,0,183,118,137,0,906,274,698,16271.0
190,216,236,0,185,119,138,0,914,276,704,16371.0
192,218,238,0,187,120,139,0,922,278,709,16471.0
194,220,240,0,189,121,140,0,930,280,715,16571.0
196,222,242,0,191,122,141,0,938,282,721,16671.0
198,224,244,0,193,123,142,0,946,284,727,16771.0
200,226,246,0,195,124,143,0,954,286,733,16871.0
202,228,248,0,197,125,144,0,962,288,739,16971.0
204,230,250,0,199,126,145,0,970,290,745,17071.0
206,232,252,0,201,127,146,0,978,292,751,17171.0
208,234,254,0,203,128,147,0,986,294,757,17271.0
210,236,256,0,205,129,148,0,994,296,763,17371.0
212,238,258,0,205,130,148,0,1002,298,766,17471.0
214,240,260,0,207,130,149,0,1010,300,771,17571.0
216,242,262,0,209,131,150,0,1018,302,777,17671.0
218,244,264,0,211,132,151,0,1026,304,783,17771.0
220,246,266,0,213,133,152,0,1034,306,789,17871.0
222,248,268,0,215,134,153,0,1042,308,795,17971.0
224,250,270,0,217,135,154,0,1050,310,801,18071.0
226,252,272,0,219,136,155,0,1058,312,807,18171.0
228,254,274,0,221,137,156,0,1066,314,813,18271.0
230,256,276,0,223,138,157,0,1074,316,819,18371.0
232,258,278,0,225,139,158,0,1082,318,825,18471.0
234,260,280,0,227,140,159,0,1090,320,831,18571.0
236,262,282,0,229,141,160,0,1098,322,837,18671.0
238,264,283,0,231,143,160,0,1105,324,843,18771.0
240,266,285,0,233,144,161,0,1113,326,849,18871.0
242,268,287,0,235,145,162,0,1121,328,855,18971.0
244,269,289,0,237,145,163,0,1128,330,860,19071.0
246,271,291,0,239,146,164,0,1136,332,866,19171.0
248,273,293,0,241,147,165,0,1144,334,872,19271.0
250,275,295,0,243,148,166,0,1152,336,878,19371.0
252,277,297,0,245,149,167,0,1160,338,884,19471.0
254,279,299,0,247,150,168,0,1168,340,890,19571.0
256,281,301,0,249,151,169,0,1176,342,896,19671.0
258,283,303,0,251,152,170,0,1184,344,902,19771.0
260,285,305,0,253,153,171,0,1192,346,908,19871.0
262,287,307,0,255,154,172,0,1200,348,914,19971.0
264,289,309,0,257,156,173,0,1207,350,919,20071.0
266,291,311,0,259,157,174,0,1215,352,925,20171.0
268,293,313,0,261,158,175,0,1223,354,931,20271.0
270,295,315,0,263,159,176,0,1231,356,937,20371.0
272,297,317,0,265,160,177,0,1239,358,943,20471.0
274,299,319,0,267,161,178,0,1247,360,949,20571.0
276,301,321,0,269,162,179,0,1255,362,955,20671.0
278,302,323,0,271,162,180,0,1262,364,960,20771.0
280,304,325,0,273,163,181,0,1270,366,966,20871.0
282,306,327,0,275,164,182,0,1278,368,972,20971.0
284,308,329,0,277,165,183,0,1286,370,978,21071.0
286,310,331,0,279,166,184,0,1294,372,984,21171.0
288,312,333,0,281,167,185,0,1302,374,990,21271.0
290,313,335,0,283,167,186,0,1309,376,995,21371.0
292,314,337,0,285,167,187,0,1316,378,1000,21471.0
294,316,338,0,287,169,187,0,1323,380,1006,21571.0
296,318,340,0,288,170,188,0,1331,382,1011,21671.0
298,320,342,0,290,171,189,0,1339,384,1017,21771.0
300,322,344,0,292,172,190,0,1347,386,1023,21871.0
302,324,346,0,294,173,191,0,1355,388,1029,21971.0
304,326,348,0,296,174,192,0,1363,390,1035,22071.0
306,328,350,0,298,175,193,0,1371,392,1041,22171.0
308,330,352,0,300,176,194,0,1379,394,1047,22271.0
310,332,354,0,302,177,195,0,1387,396,1053,22371.0
312,334,356,0,304,178,196,0,1395,398,1059,22471.0
314,336,358,0,306,179,197,0,1403,400,1065,22571.0
316,338,360,0,308,180,198,0,1411,402,1071,22671.0
318,340,362,0,310,181,199,0,1419,404,1077,22771.0
320,342,364,0,312,182,200,0,1427,406,1083,22871.0
322,344,366,0,314,183,201,0,1435,408,1089,22971.0
324,346,368,0,316,184,202,0,1443,410,1095,23071.0
326,348,370,0,318,185,203,0,1451,412,1101,23171.0
