receive_from_2,receive_from_3,receive_from_4,receive_from_5,compute_from_2,compute_from_3,compute_from_4,compute_from_5,total_receive,total_send,total_compute,timestamp
360,391,0,146,330,357,0,21,1231,398,1014,22433.0
362,393,0,148,332,359,0,21,1239,400,1020,22533.0
364,395,0,150,334,361,0,21,1247,402,1026,22633.0
366,397,0,152,336,363,0,21,1255,404,1032,22733.0
368,399,0,154,338,365,0,21,1263,406,1038,22833.0
370,400,0,156,340,366,0,22,1270,408,1044,22933.0
372,402,0,158,342,367,0,22,1278,410,1049,23033.0
374,404,0,160,344,369,0,22,1286,412,1055,23133.0
376,406,0,162,346,371,0,22,1294,414,1061,23233.0
378,408,0,164,348,373,0,22,1302,416,1067,23333.0
380,410,0,166,350,375,0,22,1310,418,1073,23433.0
382,412,0,168,352,377,0,22,1318,420,1079,23533.0
384,414,0,170,354,379,0,22,1326,422,1085,23633.0
386,416,0,172,356,381,0,22,1334,424,1091,23733.0
388,418,0,174,358,383,0,22,1342,426,1097,23833.0
390,420,0,176,360,385,0,22,1350,428,1103,23933.0
392,422,0,178,362,387,0,22,1358,430,1109,24033.0
394,424,0,180,364,389,0,22,1366,432,1115,24133.0
396,426,0,182,366,391,0,22,1374,434,1121,24233.0
398,428,0,184,368,393,0,22,1382,436,1127,24333.0
400,430,0,186,370,395,0,22,1390,438,1133,24433.0
402,432,0,188,372,397,0,22,1398,440,1139,24533.0
404,434,0,190,374,399,0,22,1406,442,1145,24633.0
406,436,0,192,376,401,0,22,1414,444,1151,24733.0
408,438,0,194,378,403,0,22,1422,446,1157,24833.0
410,440,0,196,380,405,0,22,1430,448,1163,24933.0
412,442,0,198,382,407,0,22,1438,450,1169,25033.0
414,444,0,200,384,409,0,22,1446,452,1175,25133.0
416,446,0,202,386,411,0,22,1454,454,1181,25233.0
418,448,0,204,388,413,0,22,1462,456,1187,25333.0
420,450,0,206,390,415,0,22,1470,458,1193,25433.0
422,452,0,208,392,417,0,22,1478,460,1199,25533.0
424,454,0,210,394,419,0,22,1486,462,1205,25633.0
426,456,0,212,396,421,0,22,1494,464,1211,25733.0
428,458,0,214,398,423,0,22,1502,466,1217,25833.0
430,460,0,216,400,425,0,22,1510,468,1223,25933.0
432,462,0,218,402,427,0,22,1518,470,1229,26033.0
434,464,0,220,404,429,0,22,1526,472,1235,26133.0
436,466,0,222,406,431,0,22,1534,474,1241,26233.0
438,468,0,224,408,433,0,22,1542,476,1247,26333.0
440,470,0,226,410,435,0,22,1550,478,1253,26433.0
442,472,0,228,412,437,0,22,1558,480,1259,26533.0
444,474,0,230,414,439,0,22,1566,482,1265,26633.0
446,476,0,232,416,441,0,22,1574,484,1271,26733.0
448,478,0,234,418,443,0,22,1582,486,1277,26833.0
450,480,0,236,420,445,0,22,1590,488,1283,26933.0
452,482,0,238,422,447,0,22,1598,490,1289,27033.0
454,484,0,240,424,449,0,22,1606,492,1295,27133.0
456,486,0,242,426,451,0,22,1614,494,1301,27233.0
458,488,0,244,428,453,0,22,1622,496,1307,27333.0
460,490,0,246,430,455,0,22,1630,498,1313,27433.0
462,492,0,248,432,457,0,22,1638,500,1319,27533.0
464,493,0,249,434,457,0,22,1644,502,1323,27633.0
466,495,0,251,436,459,0,22,1652,504,1329,27733.0
468,497,0,253,438,461,0,22,1660,506,1335,27833.0
470,499,0,255,440,463,0,22,1668,508,1341,27933.0
472,501,0,257,442,465,0,22,1676,510,1347,28033.0
474,503,0,259,444,467,0,22,1684,512,1353,28133.0
476,505,0,261,446,469,0,22,1692,514,1359,28233.0
478,507,0,263,448,471,0,22,1700,516,1365,28333.0
480,509,0,265,450,473,0,22,1708,518,1371,28433.0
482,511,0,267,452,475,0,22,1716,520,1377,28533.0
484,513,0,269,454,477,0,22,1724,522,1383,28633.0
486,515,0,271,456,479,0,22,1732,524,1389,28733.0
488,517,0,273,458,481,0,22,1740,526,1395,28833.0
490,519,0,275,460,483,0,22,1748,528,1401,28933.0
492,521,0,277,462,485,0,22,1756,530,1407,29033.0
494,523,0,279,464,487,0,22,1764,532,1413,29133.0
496,525,0,281,466,489,0,22,1772,534,1419,29233.0
498,527,0,283,468,491,0,22,1780,536,1425,29333.0
500,529,0,285,470,493,0,22,1788,538,1431,29433.0
502,531,0,287,472,495,0,22,1796,540,1437,29533.0
504,533,0,289,474,497,0,22,1804,542,1443,29633.0
506,535,0,291,476,499,0,22,1812,544,1449,29733.0
508,537,0,293,478,501,0,22,1820,546,1455,29833.0
510,539,0,295,480,503,0,22,1828,548,1461,29933.0
512,541,0,297,482,505,0,22,1836,550,1467,30033.0
514,543,0,299,484,507,0,22,1844,552,1473,30133.0
516,545,0,301,486,509,0,22,1852,554,1479,30233.0
518,547,0,303,488,511,0,22,1860,556,1485,30333.0
520,549,0,305,490,513,0,22,1868,558,1491,30433.0
522,551,0,307,492,515,0,22,1876,560,1497,30533.0
524,553,0,309,494,517,0,22,1884,562,1503,30633.0
526,555,0,311,496,519,0,22,1892,564,1509,30733.0
528,557,0,313,498,521,0,23,1899,566,1514,30833.0
530,559,0,315,500,523,0,23,1907,568,1520,30933.0
532,561,0,317,501,524,0,23,1915,570,1523,31033.0
534,563,0,319,503,526,0,23,1923,572,1529,31133.0
536,565,0,321,505,528,0,23,1931,574,1535,31233.0
538,567,0,323,507,530,0,23,1939,576,1541,31333.0
540,569,0,325,509,532,0,23,1947,578,1547,31433.0
542,571,0,327,511,534,0,23,1955,580,1553,31533.0
544,573,0,329,513,536,0,23,1963,582,1559,31633.0
546,575,0,331,515,538,0,23,1971,584,1565,31733.0
548,577,0,333,517,540,0,23,1979,586,1571,31833.0
550,579,0,335,519,542,0,23,1987,588,1577,31933.0
552,581,0,337,521,544,0,23,1995,590,1583,32033.0
554,583,0,339,523,546,0,23,2003,592,1589,32133.0
555,585,0,340,524,548,0,23,2009,594,1594,32233.0
557,587,0,342,525,550,0,23,2017,596,1599,32333.0
559,589,0,344,527,552,0,23,2025,598,1605,32433.0
561,591,0,346,529,554,0,23,2033,600,1611,32533.0
563,593,0,348,531,556,0,23,2041,602,1617,32633.0
565,595,0,350,533,558,0,23,2049,604,1623,32733.0
567,597,0,352,535,559,0,23,2057,606,1628,32833.0
569,599,0,354,537,561,0,23,2065,608,1634,32933.0
571,601,0,356,539,563,0,23,2073,610,1640,33033.0
573,603,0,358,541,565,0,23,2081,612,1646,33133.0
575,605,0,360,543,567,0,23,2089,614,1652,33233.0
577,607,0,362,545,569,0,23,2097,616,1658,33333.0
578,609,0,364,546,571,0,23,2104,618,1663,33433.0
580,611,0,366,547,573,0,23,2112,620,1668,33533.0
582,613,0,368,549,575,0,23,2120,622,1674,33633.0
584,615,0,370,551,577,0,23,2128,624,1680,33733.0
586,617,0,372,553,579,0,23,2136,626,1686,33833.0
588,619,0,374,555,581,0,23,2144,628,1692,33933.0
590,621,0,376,557,583,0,23,2152,630,1698,34033.0
592,622,0,378,559,584,0,24,2159,632,1704,34133.0
592,624,0,380,559,585,0,26,2165,634,1709,34233.0
594,626,0,382,560,587,0,26,2173,636,1714,34333.0
596,628,0,384,562,589,0,26,2181,638,1720,34433.0
597,630,0,386,562,591,0,26,2188,640,1724,34533.0
599,632,0,388,564,593,0,26,2196,642,1730,34633.0
601,634,0,390,566,595,0,26,2204,644,1736,34733.0
603,636,0,392,568,597,0,26,2212,646,1742,34833.0
605,638,0,394,570,599,0,26,2220,648,1748,34933.0
607,640,0,396,572,601,0,26,2228,650,1754,35033.0
609,642,0,398,574,603,0,26,2236,652,1760,35133.0
611,644,0,400,576,605,0,26,2244,654,1766,35233.0
613,646,0,402,578,607,0,26,2252,656,1772,35333.0
615,648,0,404,580,609,0,26,2260,658,1778,35433.0
617,650,0,405,582,611,0,26,2267,660,1784,35533.0
619,652,0,407,584,613,0,26,2275,662,1790,35633.0
621,654,0,409,586,615,0,26,2283,664,1796,35733.0
623,656,0,411,588,617,0,26,2291,666,1802,35833.0
625,658,0,413,590,619,0,26,2299,668,1808,35933.0
627,660,0,415,592,621,0,26,2307,670,1814,36033.0
629,662,0,417,593,623,0,26,2315,672,1819,36133.0
631,664,0,419,595,625,0,26,2323,674,1825,36233.0
633,666,0,421,597,627,0,26,2331,676,1831,36333.0
635,668,0,423,599,629,0,26,2339,678,1837,36433.0
637,670,0,425,601,631,0,26,2347,680,1843,36533.0
639,672,0,427,603,633,0,26,2355,682,1849,36633.0
641,674,0,429,605,635,0,26,2363,684,1855,36733.0
643,676,0,431,607,637,0,26,2371,686,1861,36833.0
645,678,0,433,609,639,0,26,2379,688,1867,36933.0
647,680,0,435,611,641,0,26,2387,690,1873,37033.0
649,682,0,437,613,643,0,26,2395,692,1879,37133.0
651,684,0,439,615,645,0,26,2403,694,1885,37233.0
653,686,0,441,617,647,0,26,2411,696,1891,37333.0
655,688,0,443,619,649,0,26,2419,698,1897,37433.0
657,690,0,445,621,651,0,26,2427,700,1903,37533.0
659,692,0,447,623,653,0,26,2435,702,1909,37633.0
661,694,0,449,625,655,0,26,2443,704,1915,37733.0
663,696,0,451,627,657,0,26,2451,706,1921,37833.0
665,698,0,453,629,659,0,26,2459,708,1927,37933.0
667,700,0,455,631,661,0,26,2467,710,1933,38033.0
669,702,0,457,633,663,0,26,2475,712,1939,38133.0
671,704,0,459,635,665,0,26,2483,714,1945,38233.0
