receive_from_2,receive_from_3,receive_from_4,receive_from_5,compute_from_2,compute_from_3,compute_from_4,compute_from_5,total_receive,total_send,total_compute,timestamp
256,0,108,74,169,0,108,73,899,193,504,19900.0
258,0,109,74,171,0,109,73,906,194,508,20000.0
260,0,109,75,172,0,109,74,910,195,511,20100.0
261,0,110,76,173,0,110,75,916,196,515,20200.0
263,0,111,76,174,0,111,75,923,197,518,20300.0
265,0,112,77,175,0,112,76,930,199,522,20400.0
266,0,113,78,176,0,113,77,936,200,526,20500.0
268,0,114,78,177,0,114,77,943,201,530,20600.0
270,0,114,79,179,0,114,78,949,202,534,20700.0
271,0,115,80,179,0,115,79,955,203,537,20800.0
273,0,116,80,181,0,116,79,962,204,541,20900.0
275,0,117,81,182,0,117,80,969,205,545,21000.0
276,0,118,82,183,0,118,81,974,206,549,21100.0
278,0,119,82,184,0,119,81,980,207,551,21200.0
280,0,119,83,185,0,119,82,986,209,554,21300.0
281,0,120,84,186,0,120,83,991,210,558,21400.0
283,0,121,84,187,0,121,83,998,211,562,21500.0
285,0,122,85,189,0,122,84,1005,212,567,21600.0
286,0,123,86,189,0,123,85,1010,213,570,21700.0
288,0,124,86,191,0,123,85,1016,214,572,21800.0
290,0,124,87,192,0,123,86,1021,215,575,21900.0
291,0,125,88,193,0,124,87,1026,216,578,22000.0
293,0,126,88,194,0,125,87,1031,217,580,22100.0
295,0,127,89,195,0,126,88,1036,219,583,22200.0
296,0,128,90,196,0,127,89,1042,220,586,22300.0
298,0,129,90,197,0,128,89,1048,221,589,22400.0
300,0,129,91,199,0,128,90,1052,222,592,22500.0
301,0,130,92,199,0,129,91,1057,223,595,22600.0
303,0,131,92,201,0,130,91,1062,224,598,22700.0
305,0,132,93,202,0,131,92,1067,225,601,22800.0
306,0,133,94,203,0,132,93,1073,226,605,22900.0
308,0,134,94,204,0,133,93,1079,227,608,23000.0
310,0,134,95,205,0,133,94,1084,229,611,23100.0
311,0,135,96,206,0,134,95,1090,230,614,23200.0
313,0,136,96,207,0,135,95,1096,231,617,23300.0
315,0,137,97,209,0,136,96,1101,232,621,23400.0
316,0,138,98,209,0,137,97,1107,233,624,23500.0
318,0,139,98,211,0,138,97,1112,234,627,23600.0
320,0,139,99,212,0,138,98,1118,235,630,23700.0
321,0,140,100,213,0,139,99,1123,236,633,23800.0
323,0,141,100,214,0,140,99,1130,237,636,23900.0
325,0,142,101,215,0,141,100,1136,239,640,24000.0
326,0,143,102,216,0,142,101,1140,240,643,24100.0
328,0,144,102,217,0,143,101,1147,241,647,24200.0
330,0,144,103,219,0,143,102,1152,242,651,24300.0
331,0,145,104,219,0,144,103,1157,243,654,24400.0
333,0,146,104,221,0,145,103,1163,244,657,24500.0
335,0,147,105,222,0,146,104,1170,245,661,24600.0
336,0,148,106,223,0,147,105,1176,246,665,24700.0
338,0,149,106,224,0,148,105,1182,247,667,24800.0
340,0,149,107,225,0,148,106,1187,249,670,24900.0
341,0,150,108,226,0,149,107,1192,250,673,25000.0
343,0,151,108,227,0,150,107,1197,251,675,25100.0
345,0,152,109,229,0,151,108,1202,252,679,25200.0
346,0,153,110,229,0,152,109,1207,253,682,25300.0
348,0,154,110,231,0,153,109,1212,254,685,25400.0
350,0,154,111,232,0,153,110,1217,255,688,25500.0
351,0,155,112,233,0,154,111,1222,256,691,25600.0
353,0,156,112,234,0,155,111,1227,257,693,25700.0
355,0,157,113,235,0,156,112,1232,259,696,25800.0
356,0,158,114,236,0,157,113,1237,260,700,25900.0
358,0,159,114,237,0,158,113,1242,261,702,26000.0
360,0,159,115,239,0,158,114,1246,262,705,26100.0
361,0,160,116,239,0,159,115,1251,263,707,26200.0
363,0,161,116,241,0,160,115,1256,264,710,26300.0
365,0,162,117,241,0,161,116,1261,265,712,26400.0
366,0,163,118,242,0,162,117,1266,266,715,26500.0
368,0,164,118,243,0,163,117,1271,267,718,26600.0
370,0,164,119,244,0,163,118,1275,269,720,26700.0
371,0,164,120,245,0,163,119,1279,270,722,26800.0
373,0,165,120,246,0,163,119,1284,271,723,26900.0
375,0,166,121,248,0,164,120,1289,272,727,27000.0
376,0,166,122,248,0,164,121,1292,273,728,27100.0
378,0,167,122,250,0,164,121,1297,274,730,27200.0
380,0,167,123,251,0,164,122,1301,275,732,27300.0
381,0,168,124,252,0,165,123,1306,276,735,27400.0
383,0,169,124,253,0,166,123,1311,277,737,27500.0
385,0,170,125,254,0,167,124,1316,279,740,27600.0
386,0,171,126,255,0,168,125,1321,280,743,27700.0
387,0,172,126,256,0,169,125,1326,281,746,27800.0
388,0,172,127,256,0,169,126,1330,282,747,27900.0
388,0,173,128,256,0,170,127,1335,283,750,28000.0
390,0,174,128,257,0,171,127,1340,284,752,28100.0
390,0,175,129,257,0,172,128,1345,285,755,28200.0
390,0,176,130,257,0,173,129,1350,286,758,28300.0
391,0,177,130,257,0,174,129,1355,287,760,28400.0
393,0,177,131,257,0,174,130,1359,289,761,28500.0
393,0,178,132,257,0,175,131,1364,290,764,28600.0
393,0,179,132,257,0,176,131,1369,291,767,28700.0
393,0,180,133,257,0,177,132,1373,292,770,28800.0
393,0,181,134,257,0,178,133,1378,293,773,28900.0
393,0,182,134,257,0,179,133,1383,294,775,29000.0
393,0,182,135,257,0,179,134,1387,295,777,29100.0
393,0,183,136,257,0,180,135,1392,296,780,29200.0
393,0,184,136,257,0,181,135,1397,297,782,29300.0
393,0,185,137,257,0,182,136,1402,299,785,29400.0
393,0,186,138,257,0,183,137,1407,300,788,29500.0
393,0,187,138,257,0,184,137,1412,301,791,29600.0
393,0,187,139,257,0,184,138,1416,302,793,29700.0
393,0,188,140,257,0,185,139,1421,303,796,29800.0
393,0,189,140,257,0,186,139,1426,304,798,29900.0
393,0,190,141,257,0,187,140,1431,305,801,30000.0
393,0,191,142,257,0,188,141,1436,306,804,30100.0
393,0,192,142,257,0,189,141,1441,307,806,30200.0
393,0,192,143,257,0,189,142,1445,309,808,30300.0
393,0,193,144,257,0,190,143,1450,310,811,30400.0
393,0,194,144,257,0,191,143,1455,311,814,30500.0
394,0,195,145,258,0,192,144,1460,312,818,30600.0
394,0,196,146,258,0,193,145,1465,313,821,30700.0
395,0,197,146,258,0,194,145,1471,314,823,30800.0
396,0,197,147,258,0,194,146,1476,315,825,30900.0
396,0,198,148,258,0,195,147,1481,316,828,31000.0
396,0,199,148,258,0,196,147,1486,317,830,31100.0
397,0,200,149,258,0,197,148,1492,319,833,31200.0
